# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.469      551.117
       0.011        0.000       38.023      551.621
       0.022        0.000       39.305      552.371
       0.034        0.000       39.547      552.371
       0.045        0.000       41.133      552.633
       0.057        0.000       42.020      553.383
       0.069        0.000       42.289      553.434
       0.080        0.000       43.410      558.805
       0.092        0.000       43.926      559.059
       0.104        0.000       45.211      559.059
       0.115        0.000       47.191      559.957
       0.127        0.000       48.387      560.066
       0.139        0.000       48.891      560.066
       0.151        0.000       50.176      560.066
       0.163        0.000       51.152      561.316
       0.175        0.000       51.957      561.316
       0.187        0.000       52.059      561.316
       0.199        0.000       52.258      561.566
       0.210        0.000       52.863      562.566
       0.222        0.000       53.102      562.566
       0.234        0.000       53.914      572.066
       0.245        0.000       54.145      572.066
       0.257        0.000       54.586      572.066
       0.269        0.000       54.586      572.066
       0.280        0.000       55.352      572.066
       0.291        0.000       57.695      573.023
       0.303        0.000       61.285      605.512
       0.316        0.000       63.992      615.492
       0.334        0.000       64.391      615.820
       0.350        0.000       63.102      607.492
       0.369        0.000       69.414      610.617
       0.398        0.000       72.020      611.340
       0.415        0.000       73.688      627.590
       0.433        0.000      137.141     1704.992
       0.482        0.000       74.305      627.840
       0.528        0.000       79.359      627.840
       0.563        0.000       87.332      628.090
       0.602        0.000       88.562      628.340
       0.637        0.000       99.977      633.590
       0.677        0.000      103.418      640.340
       0.712        0.000      111.395      647.840
       0.746        0.000      119.121      656.586
       0.779        0.000      108.199      644.117
       0.814        0.000      108.844      644.777
       0.848        0.000      178.766     1726.125
       0.904        0.000      259.805     2814.648
       0.972        0.000      270.098     2833.176
       1.041        0.000      292.277     2848.930
       1.109        0.000      309.398     2881.883
       1.177        0.000      326.539     2897.805
       1.239        0.000      331.590     2901.699
       1.284        0.000      339.711     2902.852
       1.325        0.000      351.211     2925.117
       1.379        0.000      359.059     2944.801
       1.422        0.000      377.188     2966.215
       1.488        0.000      395.953     2990.043
       1.558        0.000      417.207     2996.559
       1.629        0.000      434.961     3002.062
       1.679        0.000      442.566     3004.410
       1.726        0.000      454.852     3009.812
       1.767        0.000      464.707     3012.641
       1.808        0.000      474.176     3014.141
       1.851        0.000      488.949     3026.773
       1.914        0.000      490.680     3027.273
       1.961        0.000      498.465     3035.430
       2.008        0.000      507.059     3042.832
       2.065        0.000      514.727     3049.840
       2.114        0.000      518.324     3052.758
       2.165        0.000      523.848     3056.742
       2.209        0.000      528.047     3060.969
       2.251        0.000      541.066     3075.773
       2.303        0.000      551.645     3084.285
       2.374        0.000      559.527     3093.035
       2.429        0.000      562.512     3095.148
       2.475        0.000      570.562     3102.570
       2.517        0.000      572.242     3104.570
       2.567        0.000      587.641     3120.859
