# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       37.559      551.219
       0.011        0.000       38.621      551.258
       0.021        0.000       40.121      552.012
       0.031        0.000       41.215      552.512
       0.041        0.000       41.633      552.555
       0.051        0.000       43.363      553.586
       0.061        0.000       43.656      553.523
       0.071        0.000       44.422      558.953
       0.082        0.000       45.527      559.230
       0.094        0.000       46.297      559.230
       0.104        0.000       48.418      560.305
       0.114        0.000       48.828      560.180
       0.125        0.000       49.578      560.180
       0.135        0.000       50.605      560.180
       0.146        0.000       52.004      561.430
       0.156        0.000       52.531      561.430
       0.167        0.000       52.668      561.430
       0.177        0.000       52.836      561.680
       0.187        0.000       53.695      562.680
       0.198        0.000       53.953      562.680
       0.208        0.000       54.812      571.930
       0.219        0.000       55.062      571.930
       0.230        0.000       55.273      571.930
       0.241        0.000       55.449      571.930
       0.252        0.000       56.348      571.930
       0.263        0.000       59.184      573.785
       0.274        0.000       60.949      606.051
       0.288        0.000       64.406      616.770
       0.306        0.000       64.691      617.051
       0.324        0.000       62.902      608.422
       0.342        0.000       67.676      612.066
       0.363        0.000       71.781      614.633
       0.382        0.000       75.359      631.883
       0.403        0.000       77.750      632.328
       0.424        0.000      106.578     1168.523
       0.450        0.000      218.770     2794.742
       0.513        0.000       85.066      633.613
       0.556        0.000       85.883      633.613
       0.593        0.000       98.613      633.867
       0.636        0.000       97.070      634.855
       0.675        0.000       99.410      634.855
       0.715        0.000      103.301      641.355
       0.752        0.000      111.949      651.355
       0.788        0.000      123.027      661.605
       0.824        0.000      111.781      649.223
       0.860        0.000      111.781      649.223
       0.895        0.000      111.801      649.223
       0.930        0.000      119.754      657.973
       0.966        0.000      122.949      660.922
       1.001        0.000      190.383     1738.164
       1.044        0.000      271.605     2828.652
       1.087        0.000      282.047     2831.449
       1.133        0.000      285.785     2843.535
       1.176        0.000      297.422     2858.148
       1.222        0.000      319.012     2877.645
       1.291        0.000      335.340     2902.000
       1.356        0.000      347.156     2914.809
       1.407        0.000      356.234     2919.816
       1.454        0.000      360.660     2921.926
       1.503        0.000      377.105     2942.078
       1.570        0.000      391.359     2997.477
       1.634        0.000      403.832     3003.070
       1.694        0.000      428.875     3009.953
       1.756        0.000      448.945     3018.594
       1.818        0.000      459.824     3020.270
       1.875        0.000      469.883     3022.770
       1.913        0.000      483.578     3027.848
       1.966        0.000      494.824     3032.711
       2.007        0.000      501.469     3037.539
       2.048        0.000      512.230     3047.477
       2.100        0.000      519.043     3054.504
       2.168        0.000      526.121     3059.887
       2.237        0.000      534.691     3068.324
       2.304        0.000      543.660     3076.086
       2.373        0.000      551.758     3083.828
       2.436        0.000      561.746     3093.629
       2.499        0.000      576.586     3108.070
       2.567        0.000      583.746     3115.711
       2.636        0.000      589.012     3120.668
       2.689        0.000      591.871     3123.762
       2.751        0.000      598.734     3130.160
       2.822        0.000      605.152     3135.992
       2.888        0.000      604.035     3135.664
       2.950        0.000      605.160     3135.566
       2.996        0.000      607.930     3138.207
       3.037        0.000      613.230     3143.277
       3.081        0.000      621.059     3149.668
       3.135        0.000      625.066     3153.285
       3.193        0.000      637.648     3163.359
       3.265        0.000      649.629     3173.957
       3.335        0.000      655.887     3178.383
       3.400        0.000      671.566     3193.449
       3.468        0.000      682.219     3203.059
       3.529        0.000      684.277     3205.559
       3.570        0.000      693.223     3214.891
       3.613        0.000      703.262     3224.207
       3.662        0.000      718.801     3240.129
       3.717        0.000      729.074     3249.191
       3.787        0.000      739.402     3257.848
       3.858        0.000      752.895     3270.434
       3.927        0.000      759.609     3276.637
       3.976        0.000      770.684     3287.887
       4.022        0.000      774.344     3290.637
       4.063        0.000      777.703     3294.238
       4.103        0.000      785.145     3302.559
       4.146        0.000      796.859     3313.738
       4.195        0.000      800.707     3316.879
       4.235        0.000      804.953     3321.355
       4.278        0.000      815.414     3332.629
       4.320        0.000      821.203     3337.074
       4.364        0.000      828.672     3345.004
       4.408        0.000      834.562     3350.449
       4.451        0.000      842.547     3358.043
       4.493        0.000      847.941     3363.238
       4.538        0.000      856.809     3372.465
       4.606        0.000      868.289     3384.066
       4.674        0.000      880.918     3395.918
       4.744        0.000      890.031     3405.129
       4.814        0.000      900.801     3416.258
       4.884        0.000      913.715     3428.816
       4.952        0.000      922.621     3437.129
       5.021        0.000      936.246     3452.648
       5.067        0.000      937.867     3452.422
       5.134        0.000      951.484     3466.293
       5.202        0.000      959.105     3473.031
       5.270        0.000      969.699     3484.598
       5.338        0.000      984.902     3498.852
       5.406        0.000      997.008     3511.996
       5.475        0.000      967.648     3481.922
       5.535        0.000      980.617     3494.113
       5.606        0.000      992.465     3507.301
       5.673        0.000      966.734     3480.383
       5.742        0.000      967.820     3480.973
       5.811        0.000      973.438     3487.188
       5.881        0.000      975.863     3491.168
       5.936        0.000      976.910     3491.809
       5.981        0.000      970.645     3484.414
       6.037        0.000      945.945     3459.859
       6.106        0.000      941.020     3455.258
       6.172        0.000      941.020     3455.258
       6.213        0.000      944.367     3458.828
       6.252        0.000      946.051     3460.371
       6.299        0.000      942.797     3456.738
       6.341        0.000      945.113     3457.488
       6.383        0.000      952.777     3465.023
       6.443        0.000      944.684     3456.238
       6.509        0.000      946.219     3457.879
       6.550        0.000      949.305     3461.137
       6.589        0.000      952.785     3464.938
       6.633        0.000      950.625     3461.930
       6.676        0.000      948.984     3460.289
       6.720        0.000      954.379     3466.094
       6.763        0.000      955.105     3466.461
       6.806        0.000      956.535     3468.004
       6.855        0.000      955.820     3467.434
       6.926        0.000      961.410     3473.336
       6.996        0.000      964.500     3476.285
       7.065        0.000      972.785     3485.031
       7.111        0.000      974.328     3486.844
       7.151        0.000      977.145     3488.984
       7.192        0.000      981.875     3494.344
       7.237        0.000      988.570     3501.047
       7.288        0.000      987.004     3498.172
       7.334        0.000      991.621     3502.984
       7.379        0.000      996.098     3508.281
       7.425        0.000     1003.805     3515.059
       7.467        0.000     1006.379     3517.918
       7.520        0.000     1011.758     3523.578
       7.581        0.000     1006.680     3519.801
       7.631        0.000     1012.910     3525.551
       7.674        0.000     1014.969     3527.113
       7.717        0.000     1019.848     3532.609
       7.775        0.000     1024.922     3537.750
       7.839        0.000     1030.270     3543.785
       7.908        0.000     1038.172     3551.465
       7.976        0.000     1050.367     3562.562
       8.041        0.000     1055.766     3567.840
       8.104        0.000     1062.469     3574.969
       8.144        0.000     1073.660     3586.336
       8.185        0.000     1078.559     3590.957
       8.229        0.000     1083.613     3595.383
       8.272        0.000     1088.242     3600.492
       8.317        0.000     1097.457     3609.656
       8.362        0.000     1105.391     3617.316
       8.408        0.000     1108.484     3620.348
       8.449        0.000     1115.719     3627.645
       8.492        0.000     1119.285     3629.945
       8.532        0.000     1133.938     3646.090
       8.601        0.000     1141.410     3652.039
       8.657        0.000     1144.242     3655.258
       8.698        0.000     1155.711     3667.586
       8.767        0.000     1168.188     3679.637
       8.835        0.000     1172.820     3684.148
       8.906        0.000     1183.918     3695.938
       8.955        0.000     1185.648     3696.797
       8.996        0.000     1196.082     3707.305
       9.036        0.000     1199.691     3710.945
       9.077        0.000     1203.680     3715.379
       9.119        0.000     1211.621     3723.059
       9.164        0.000     1227.965     3738.812
       9.229        0.000     1233.363     3743.594
       9.296        0.000     1242.082     3753.219
       9.364        0.000     1253.613     3764.070
       9.435        0.000     1260.629     3771.062
       9.503        0.000     1259.773     3771.938
       9.574        0.000     1266.727     3778.898
       9.624        0.000     1273.801     3785.562
       9.671        0.000     1277.645     3789.289
       9.718        0.000     1280.223     3791.773
       9.761        0.000     1284.324     3797.000
       9.807        0.000     1295.688     3807.477
       9.860        0.000     1302.125     3813.223
       9.929        0.000     1303.422     3813.227
       9.998        0.000     1302.230     3812.875
      10.065        0.000     1312.062     3822.969
      10.111        0.000     1312.895     3822.457
      10.167        0.000     1317.004     3826.105
      10.218        0.000     1324.395     3834.777
      10.266        0.000     1327.227     3836.668
      10.305        0.000     1329.113     3839.168
      10.348        0.000     1332.977     3842.578
      10.390        0.000     1340.715     3850.383
      10.432        0.000     1344.730     3852.797
      10.476        0.000     1345.727     3853.242
      10.519        0.000     1348.816     3856.695
      10.561        0.000     1361.008     3869.199
      10.619        0.000     1369.508     3876.488
      10.683        0.000     1369.715     3876.711
      10.747        0.000     1380.121     3887.969
      10.809        0.000     1388.359     3895.797
      10.851        0.000     1388.980     3896.367
      10.909        0.000     1395.945     3903.133
      10.973        0.000     1416.547     3924.887
      11.038        0.000     1416.707     3924.613
      11.100        0.000     1421.090     3927.754
      11.142        0.000     1433.504     3941.441
      11.196        0.000     1442.820     3949.840
      11.266        0.000     1450.793     3957.957
      11.336        0.000     1465.500     3973.461
      11.403        0.000     1469.332     3975.750
      11.453        0.000     1476.645     3983.320
      11.496        0.000     1481.906     3988.789
      11.541        0.000     1486.254     3992.594
      11.584        0.000     1497.316     4003.887
      11.630        0.000     1503.242     4009.949
      11.671        0.000     1511.949     4018.680
      11.723        0.000     1524.430     4030.934
      11.794        0.000     1537.547     4044.023
      11.861        0.000     1543.461     4049.242
      11.929        0.000     1561.648     4068.668
      11.998        0.000     1569.980     4076.195
      12.068        0.000     1583.906     4091.750
      12.136        0.000     1600.059     4106.578
      12.204        0.000     1608.215     4115.094
      12.273        0.000     1619.305     4126.891
      12.326        0.000     1628.992     4135.992
      12.382        0.000     1631.316     4137.742
      12.424        0.000     1634.152     4140.234
      12.465        0.000     1645.223     4152.090
      12.508        0.000     1656.230     4163.879
      12.552        0.000     1660.598     4166.648
      12.595        0.000     1663.176     4168.398
      12.637        0.000     1671.555     4178.074
      12.679        0.000     1677.000     4183.297
      12.723        0.000     1686.430     4192.633
      12.767        0.000     1691.715     4198.105
      12.813        0.000     1700.559     4207.188
      12.856        0.000     1710.363     4215.410
      12.920        0.000     1719.078     4224.855
      12.990        0.000     1731.262     4237.016
      13.056        0.000     1743.777     4248.586
      13.109        0.000     1749.203     4255.125
      13.157        0.000     1758.133     4263.410
      13.225        0.000     1769.121     4275.656
      13.294        0.000     1782.508     4289.070
      13.343        0.000     1787.148     4293.215
      13.385        0.000     1792.066     4298.191
      13.427        0.000     1803.359     4310.824
      13.469        0.000     1812.164     4318.883
      13.514        0.000     1816.289     4322.023
      13.556        0.000     1820.703     4324.969
      13.600        0.000     1831.520     4336.945
      13.647        0.000     1718.758     4222.969
      13.699        0.000     1730.125     4234.793
      13.745        0.000     1736.117     4240.793
