# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.293      550.840
       0.011        0.000       37.828      551.855
       0.022        0.000       39.484      551.855
       0.033        0.000       39.570      552.168
       0.044        0.000       41.004      553.102
       0.055        0.000       42.348      553.453
       0.069        0.000       43.055      558.504
       0.081        0.000       43.949      559.051
       0.092        0.000       44.719      559.051
       0.103        0.000       47.250      559.965
       0.114        0.000       48.805      560.465
       0.126        0.000       49.566      560.465
       0.137        0.000       50.852      560.465
       0.148        0.000       51.828      561.715
       0.160        0.000       52.312      561.715
       0.171        0.000       52.695      561.715
       0.181        0.000       53.590      562.965
       0.191        0.000       53.688      562.965
       0.201        0.000       53.910      562.965
       0.212        0.000       54.367      572.465
       0.223        0.000       54.594      572.465
       0.234        0.000       54.793      572.465
       0.246        0.000       55.043      572.465
       0.257        0.000       56.070      572.715
       0.267        0.000       60.742      605.453
       0.279        0.000       64.270      615.633
       0.296        0.000       64.340      615.703
       0.311        0.000       62.387      607.289
       0.328        0.000       66.781      610.145
       0.345        0.000       70.078      610.992
       0.366        0.000       72.246      626.992
       0.384        0.000      101.395     1164.566
       0.409        0.000      189.199     2638.219
       0.448        0.000       73.289      627.746
       0.492        0.000       83.078      628.129
       0.537        0.000       82.312      627.742
       0.572        0.000       92.402      627.742
       0.608        0.000       96.430      635.242
       0.643        0.000      102.883      641.492
       0.676        0.000      110.867      649.242
       0.709        0.000      122.668      661.992
       0.743        0.000      107.422      645.289
       0.781        0.000      206.523     2261.668
       0.831        0.000      242.555     2806.059
       0.868        0.000      244.391     2807.324
       0.905        0.000      249.176     2819.262
       0.943        0.000      258.773     2821.883
       0.982        0.000      265.484     2844.387
       1.023        0.000      267.281     2845.023
       1.060        0.000      276.777     2847.262
       1.097        0.000      286.500     2849.836
       1.139        0.000      291.156     2852.797
       1.181        0.000      291.676     2853.797
       1.221        0.000      294.930     2870.547
       1.258        0.000      301.043     2890.332
       1.301        0.000      306.359     2891.559
       1.339        0.000      315.645     2894.312
       1.380        0.000      322.230     2896.840
       1.419        0.000      327.754     2898.090
       1.455        0.000      333.629     2900.824
       1.495        0.000      339.809     2901.074
       1.532        0.000      350.340     2907.332
       1.570        0.000      358.062     2912.582
       1.606        0.000      358.918     2913.082
       1.646        0.000      362.027     2916.582
       1.684        0.000      364.160     2918.168
       1.724        0.000      369.688     2923.449
       1.762        0.000      372.258     2925.465
       1.800        0.000      372.789     2926.965
       1.841        0.000      377.379     2931.336
       1.880        0.000      383.988     2938.707
       1.920        0.000      384.977     2938.707
       1.958        0.000      390.168     2943.457
       1.997        0.000      181.754     1251.070
       2.031        0.000      108.309      646.121
       2.044        0.000      108.309      646.121
       2.055        0.000      108.309      646.121
       2.065        0.000      108.309      646.121
       2.075        0.000      108.309      646.121
       2.085        0.000      108.309      646.121
       2.096        0.000        2.043        9.512
