# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.426      550.926
       0.011        0.000       37.840      551.852
       0.022        0.000       38.863      552.102
       0.033        0.000       39.316      552.168
       0.044        0.000       41.082      553.133
       0.055        0.000       42.328      553.445
       0.069        0.000       43.293      558.496
       0.080        0.000       43.867      558.832
       0.091        0.000       44.895      558.832
       0.102        0.000       47.211      560.277
       0.115        0.000       47.492      559.668
       0.131        0.000       48.520      559.668
       0.141        0.000       49.809      560.918
       0.152        0.000       50.824      560.918
       0.163        0.000       50.961      560.918
       0.174        0.000       51.133      561.168
       0.184        0.000       52.102      562.668
       0.196        0.000       52.359      562.668
       0.207        0.000       52.453      562.668
       0.218        0.000       53.488      571.918
       0.230        0.000       53.730      571.918
       0.241        0.000       54.137      571.918
       0.253        0.000       54.559      571.918
       0.264        0.000       56.621      572.820
       0.276        0.000       60.246      605.309
       0.289        0.000       63.234      615.383
       0.307        0.000       63.523      615.715
       0.322        0.000       62.621      608.074
       0.338        0.000       69.305      610.473
       0.358        0.000       72.137      611.418
       0.377        0.000       72.941      627.195
       0.395        0.000      202.426     2781.602
       0.435        0.000       73.207      627.445
       0.472        0.000       74.473      627.445
       0.507        0.000       85.223      627.695
       0.543        0.000       86.984      627.945
       0.586        0.000       95.359      633.945
       0.629        0.000      102.730      641.195
       0.668        0.000      115.832      654.695
       0.709        0.000      106.957      644.641
       0.752        0.000      107.367      644.832
       0.791        0.000      255.309     2811.164
       0.860        0.000      268.957     2832.242
       0.932        0.000      286.184     2844.379
       1.001        0.000      304.445     2872.426
       1.069        0.000      317.828     2885.707
       1.112        0.000      332.637     2900.594
       1.172        0.000      339.031     2904.332
       1.244        0.000      347.676     2906.816
       1.289        0.000      364.379     2943.781
       1.344        0.000      379.129     2983.672
       1.414        0.000      399.867     2989.523
       1.483        0.000      425.172     2997.508
       1.553        0.000      439.516     3003.523
       1.620        0.000      462.516     3011.730
       1.692        0.000      480.336     3018.832
       1.763        0.000      495.555     3030.488
       1.832        0.000      498.871     3032.797
       1.904        0.000      509.332     3043.582
       1.969        0.000      520.957     3054.438
       2.040        0.000      528.770     3061.699
       2.111        0.000      539.895     3072.434
       2.180        0.000      548.051     3080.133
       2.227        0.000      555.422     3088.406
       2.291        0.000      563.547     3095.785
       2.357        0.000      574.930     3106.512
       2.427        0.000      586.500     3118.793
       2.493        0.000      582.523     3114.293
       2.554        0.000      585.977     3117.500
       2.593        0.000      586.258     3116.910
       2.637        0.000      591.914     3122.727
       2.677        0.000      107.367      644.832
       2.718        0.000      107.785      645.250
       2.730        0.000        2.043        9.512
