# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.227      551.113
       0.011        0.000       37.781      551.617
       0.022        0.000       39.320      552.367
       0.034        0.000       39.570      552.367
       0.046        0.000       41.105      552.637
       0.057        0.000       42.355      553.410
       0.068        0.000       42.609      553.457
       0.080        0.000       43.371      558.605
       0.091        0.000       44.227      559.102
       0.103        0.000       45.254      559.102
       0.114        0.000       48.145      560.742
       0.129        0.000       49.422      560.742
       0.143        0.000       50.445      560.742
       0.154        0.000       52.152      561.742
       0.166        0.000       52.242      561.742
       0.178        0.000       52.371      561.742
       0.189        0.000       52.535      561.992
       0.201        0.000       53.168      562.992
       0.212        0.000       53.426      562.992
       0.224        0.000       53.543      562.992
       0.235        0.000       54.578      572.492
       0.246        0.000       55.016      572.492
       0.257        0.000       55.230      572.492
       0.269        0.000       55.719      572.492
       0.281        0.000       57.641      573.242
       0.293        0.000       64.312      615.660
       0.313        0.000       64.430      615.730
       0.328        0.000       62.043      606.676
       0.343        0.000       67.156      610.750
       0.365        0.000       70.520      611.473
       0.386        0.000       73.258      627.473
       0.406        0.000      104.375     1165.047
       0.432        0.000      211.012     2783.766
       0.471        0.000       73.750      627.723
       0.506        0.000       75.477      627.723
       0.540        0.000       85.441      627.977
       0.576        0.000       89.496      628.223
       0.618        0.000      104.164      634.223
       0.661        0.000      106.734      640.973
       0.699        0.000      114.715      648.973
       0.737        0.000      127.273      661.723
       0.774        0.000      111.207      644.859
       0.808        0.000      180.520     1723.449
       0.863        0.000      266.082     2816.320
       0.931        0.000      273.848     2833.648
       0.994        0.000      287.152     2845.230
       1.041        0.000      303.316     2853.180
       1.086        0.000      313.023     2884.672
       1.132        0.000      321.453     2894.422
       1.173        0.000      338.543     2901.055
       1.222        0.000      341.211     2905.203
       1.289        0.000      359.562     2926.582
       1.357        0.000      372.973     2962.961
       1.408        0.000      382.602     2984.391
       1.460        0.000      395.164     2987.934
       1.502        0.000      413.055     2994.707
       1.547        0.000      423.648     2998.434
       1.589        0.000      431.418     3000.406
       1.632        0.000      444.262     3004.234
       1.674        0.000      453.059     3006.156
       1.715        0.000      470.406     3015.965
       1.763        0.000      476.695     3016.965
       1.809        0.000      484.105     3021.688
       1.851        0.000      496.367     3032.469
       1.898        0.000      503.191     3036.797
       1.944        0.000      505.605     3038.805
       1.988        0.000      507.895     3040.055
       2.029        0.000      515.480     3047.727
       2.072        0.000      526.191     3058.973
       2.120        0.000      529.859     3060.973
       2.168        0.000      538.602     3072.078
       2.216        0.000      545.996     3078.160
       2.260        0.000      553.602     3083.953
       2.332        0.000      560.715     3092.586
       2.398        0.000      565.379     3095.609
       2.465        0.000      575.066     3105.320
       2.534        0.000      577.680     3107.672
       2.603        0.000      580.355     3110.500
       2.654        0.000      581.688     3111.562
       2.704        0.000      584.344     3113.219
       2.757        0.000      587.879     3116.719
       2.798        0.000      590.152     3118.422
       2.839        0.000      598.223     3126.207
       2.888        0.000      601.527     3130.777
       2.933        0.000      603.648     3131.070
       2.974        0.000      606.082     3132.465
       3.019        0.000      611.742     3137.965
       3.060        0.000      625.230     3150.078
       3.115        0.000      629.867     3154.148
       3.155        0.000      631.414     3155.148
       3.193        0.000      633.730     3157.445
       3.229        0.000      111.207      644.859
       3.260        0.000      111.629      645.281
       3.272        0.000      111.629      645.281
       3.284        0.000      111.629      645.281
       3.295        0.000      111.629      645.281
       3.306        0.000      111.629      645.281
       3.317        0.000      111.629      645.281
       3.328        0.000      111.629      645.281
       3.339        0.000        2.043        9.512
       3.350        0.000        2.043        9.512
