# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.484      551.078
       0.011        0.000       40.023      551.598
       0.021        0.000       41.305      552.348
       0.032        0.000       41.570      552.355
       0.043        0.000       43.398      553.094
       0.054        0.000       43.898      553.445
       0.065        0.000       44.145      558.242
       0.076        0.000       45.418      559.023
       0.087        0.000       45.863      559.023
       0.098        0.000       47.152      559.023
       0.108        0.000       48.094      559.715
       0.119        0.000       48.598      559.715
       0.130        0.000       50.707      560.637
       0.142        0.000       52.367      561.012
       0.153        0.000       52.691      561.012
       0.164        0.000       52.820      561.012
       0.175        0.000       53.035      561.512
       0.186        0.000       53.895      563.012
       0.197        0.000       54.129      563.012
       0.208        0.000       54.289      563.012
       0.219        0.000       55.176      572.012
       0.230        0.000       55.590      572.012
       0.241        0.000       55.820      572.012
       0.252        0.000       56.324      572.012
       0.262        0.000       57.906      572.512
       0.273        0.000       61.863      605.250
       0.285        0.000       65.164      615.430
       0.303        0.000       65.406      615.715
       0.317        0.000       64.812      608.148
       0.333        0.000       69.266      610.418
       0.352        0.000       71.512      611.141
       0.371        0.000       73.516      627.137
       0.390        0.000      167.898     2241.977
       0.430        0.000       74.020      627.891
       0.470        0.000       75.121      627.891
       0.508        0.000       87.203      628.145
       0.549        0.000       89.250      627.887
       0.585        0.000      102.520      634.387
       0.622        0.000      107.383      640.637
       0.658        0.000      115.859      648.637
       0.693        0.000      125.371      658.387
       0.729        0.000      113.480      645.699
       0.765        0.000      145.211     1183.738
       0.806        0.000      259.719     2810.391
       0.848        0.000      269.281     2815.703
       0.890        0.000      273.777     2822.148
       0.936        0.000      284.352     2840.969
       0.981        0.000      299.516     2848.039
       1.026        0.000      314.195     2865.727
       1.076        0.000      323.262     2894.168
       1.136        0.000      341.031     2900.773
       1.181        0.000      354.324     2902.316
       1.222        0.000      366.824     2909.488
       1.286        0.000      368.398     2926.543
       1.341        0.000      373.609     2928.426
       1.383        0.000      384.266     2949.105
       1.437        0.000      399.777     2989.262
       1.496        0.000      413.652     2993.855
       1.558        0.000      431.305     2998.219
       1.621        0.000      449.625     3006.086
       1.686        0.000      465.578     3012.422
       1.751        0.000      485.961     3020.828
       1.820        0.000      497.547     3026.977
       1.887        0.000      505.816     3033.227
       1.951        0.000      515.855     3042.988
       2.017        0.000      526.102     3051.512
       2.085        0.000      531.562     3057.262
       2.155        0.000      543.047     3066.914
       2.223        0.000      555.070     3080.285
       2.296        0.000      561.801     3085.281
       2.366        0.000      564.879     3087.977
       2.424        0.000      565.535     3088.223
       2.486        0.000      570.293     3093.258
       2.545        0.000      570.422     3093.133
       2.594        0.000      571.637     3094.109
       2.640        0.000      571.980     3094.523
       2.691        0.000      578.633     3102.523
       2.735        0.000      591.699     3115.773
       2.785        0.000      593.629     3116.656
       2.825        0.000      596.238     3118.996
       2.876        0.000      600.957     3121.055
       2.936        0.000      603.176     3125.055
       2.980        0.000      603.949     3125.305
       3.019        0.000      604.465     3126.055
       3.054        0.000      113.672      645.699
       3.095        0.000      114.605      646.539
       3.108        0.000      114.605      646.539
       3.118        0.000      114.605      646.539
       3.128        0.000      114.605      646.539
       3.138        0.000      114.605      646.539
       3.148        0.000      114.605      646.539
       3.157        0.000      114.605      646.539
       3.167        0.000      114.605      646.539
       3.177        0.000       65.934      629.902
       3.186        0.000        2.043        9.512
