# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.250      551.090
       0.011        0.000       37.785      551.598
       0.022        0.000       39.066      552.348
       0.033        0.000       39.328      552.359
       0.043        0.000       40.789      553.098
       0.054        0.000       42.070      553.387
       0.065        0.000       43.539      558.812
       0.076        0.000       44.539      559.336
       0.087        0.000       44.871      559.086
       0.097        0.000       46.676      559.984
       0.108        0.000       48.883      560.531
       0.119        0.000       48.312      560.078
       0.129        0.000       49.340      560.078
       0.140        0.000       50.668      561.078
       0.151        0.000       51.059      561.078
       0.162        0.000       51.203      561.078
       0.173        0.000       51.367      561.328
       0.183        0.000       52.207      562.578
       0.194        0.000       52.469      562.578
       0.205        0.000       53.617      571.828
       0.216        0.000       53.824      571.828
       0.227        0.000       54.035      571.828
       0.237        0.000       54.285      571.828
       0.248        0.000       55.309      571.828
       0.258        0.000       57.906      573.453
       0.269        0.000       63.441      615.246
       0.291        0.000       63.711      615.578
       0.307        0.000       61.520      606.648
       0.324        0.000       66.707      610.441
       0.343        0.000       70.773      611.164
       0.363        0.000       73.176      627.164
       0.382        0.000      134.738     1703.527
       0.415        0.000       74.004      627.918
       0.464        0.000       78.863      627.918
       0.499        0.000       82.391      627.914
       0.536        0.000       86.395      627.914
       0.571        0.000       95.105      633.914
       0.609        0.000      102.340      640.914
       0.643        0.000      110.570      648.914
       0.677        0.000      122.906      661.914
       0.711        0.000      107.129      645.051
       0.745        0.000      108.391      646.039
       0.779        0.000      108.395      646.039
       0.813        0.000      107.492      645.137
       0.846        0.000      107.602      645.289
       0.880        0.000      107.863      645.289
       0.913        0.000      108.562      645.418
       0.948        0.000      108.562      645.418
       0.981        0.000      108.422      645.418
       1.016        0.000      109.613      646.594
       1.051        0.000      112.418      648.918
       1.084        0.000      112.664      649.090
       1.117        0.000      113.965      649.840
       1.150        0.000      115.082      650.590
       1.182        0.000      117.707      653.422
       1.216        0.000      117.961      653.672
       1.250        0.000      118.426      653.922
       1.284        0.000      121.590      657.672
       1.320        0.000      122.391      657.922
       1.355        0.000      122.391      658.172
       1.395        0.000      125.180      661.172
       1.428        0.000      126.129      661.801
       1.460        0.000      127.883      663.551
       1.495        0.000      128.332      663.801
       1.528        0.000      129.039      664.301
       1.561        0.000      116.277      664.469
       1.573        0.000        2.039        9.512
