# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.043      548.316
       0.011        0.000       38.484      551.066
       0.021        0.000       39.324      551.352
       0.032        0.000       41.359      552.102
       0.042        0.000       41.652      552.109
       0.053        0.000       41.805      552.156
       0.063        0.000       43.453      553.402
       0.074        0.000       43.840      553.434
       0.084        0.000       43.840      553.434
       0.094        0.000       43.840      553.434
       0.104        0.000       44.852      558.734
       0.115        0.000       45.539      558.840
       0.125        0.000       46.566      558.840
       0.136        0.000       49.652      560.512
       0.148        0.000       50.934      560.309
       0.163        0.000       51.961      560.309
       0.174        0.000       53.508      561.559
       0.185        0.000       53.957      561.559
       0.196        0.000       54.094      561.559
       0.206        0.000       54.277      561.559
       0.217        0.000       54.898      562.809
       0.228        0.000       55.141      562.809
       0.238        0.000       55.312      562.809
       0.249        0.000       56.375      572.059
       0.260        0.000       56.586      572.059
       0.271        0.000       56.816      572.059
       0.281        0.000       57.328      572.059
       0.292        0.000       60.559      604.324
       0.303        0.000       64.176      614.738
       0.322        0.000       64.457      614.824
       0.338        0.000       61.875      605.637
       0.353        0.000       62.102      605.637
       0.369        0.000       64.152      605.883
       0.385        0.000       66.848      606.934
       0.402        0.000       67.828      607.828
       0.418        0.000       68.676      607.828
       0.435        0.000       70.141      607.828
       0.452        0.000       72.527      609.828
       0.469        0.000       72.723      610.078
       0.485        0.000       73.250      610.367
       0.502        0.000       74.520      628.246
       0.518        0.000       74.730      628.246
       0.534        0.000       76.512      628.246
       0.551        0.000       77.266      628.375
       0.567        0.000       79.102      628.793
       0.583        0.000       81.758      629.062
       0.600        0.000       84.305      629.750
       0.616        0.000       87.059      632.500
       0.633        0.000       87.277      632.500
       0.650        0.000       87.781      632.672
       0.666        0.000       88.695      632.922
       0.683        0.000       90.258      632.922
       0.699        0.000       93.348      634.176
       0.715        0.000       96.684      634.852
       0.731        0.000       98.219      635.516
       0.748        0.000       97.539      636.859
       0.765        0.000       97.797      636.859
       0.782        0.000       98.172      636.859
       0.798        0.000       98.172      636.859
       0.814        0.000       98.758      637.109
       0.830        0.000       98.758      637.359
       0.846        0.000       98.953      637.359
       0.863        0.000       99.207      637.609
       0.878        0.000      101.863      640.938
       0.895        0.000      102.117      640.938
       0.911        0.000      102.355      640.938
       0.927        0.000      102.562      641.188
       0.943        0.000      103.016      641.824
       0.959        0.000      104.656      642.273
       0.975        0.000      105.934      642.273
       0.991        0.000      111.070      646.523
       1.007        0.000      111.328      646.523
       1.024        0.000      111.328      646.523
       1.039        0.000      111.562      646.523
       1.055        0.000      111.801      646.523
       1.071        0.000      114.621      649.594
       1.088        0.000      114.797      649.594
       1.104        0.000      116.895      651.773
       1.121        0.000      117.145      651.773
       1.140        0.000      121.004      656.773
       1.158        0.000      122.035      656.773
       1.175        0.000      126.656      661.773
