# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.484      551.125
       0.011        0.000       40.293      551.629
       0.022        0.000       41.328      552.129
       0.034        0.000       41.754      552.156
       0.045        0.000       43.758      553.668
       0.056        0.000       43.832      553.699
       0.067        0.000       44.801      558.555
       0.078        0.000       45.418      559.090
       0.089        0.000       45.594      558.809
       0.100        0.000       47.141      559.227
       0.110        0.000       50.012      560.480
       0.121        0.000       50.770      560.480
       0.132        0.000       51.797      560.480
       0.143        0.000       53.598      561.559
       0.154        0.000       53.801      561.559
       0.165        0.000       53.910      561.559
       0.176        0.000       54.098      561.809
       0.187        0.000       54.871      563.059
       0.198        0.000       55.141      563.059
       0.210        0.000       55.469      571.559
       0.221        0.000       56.527      572.309
       0.232        0.000       56.746      572.309
       0.243        0.000       56.977      572.309
       0.254        0.000       57.996      572.559
       0.265        0.000       62.188      605.297
       0.276        0.000       65.660      615.477
       0.301        0.000       65.820      615.688
       0.320        0.000       64.625      607.824
       0.339        0.000       70.770      610.355
       0.362        0.000       73.781      611.285
       0.382        0.000       74.516      611.312
       0.402        0.000      101.473     1147.969
       0.461        0.000       76.824      628.316
       0.501        0.000       82.887      628.062
       0.539        0.000       90.027      630.562
       0.579        0.000       99.805      630.562
       0.617        0.000      102.523      635.312
       0.656        0.000      115.578      648.562
       0.697        0.000      124.609      657.230
       0.736        0.000      130.926      663.758
       0.776        0.000      103.324      635.520
       0.815        0.000      103.324      635.520
       0.854        0.000      103.738      635.672
       0.890        0.000      103.781      635.434
       0.927        0.000      103.988      635.562
       0.966        0.000      103.988      635.562
       1.001        0.000      104.828      636.562
       1.042        0.000      106.961      638.238
       1.078        0.000      107.441      638.738
       1.113        0.000      108.180      639.406
       1.150        0.000      110.422      641.566
       1.190        0.000      112.051      642.816
       1.226        0.000      112.480      643.066
       1.262        0.000      117.348      648.566
       1.299        0.000      117.594      648.566
       1.336        0.000      118.016      648.566
       1.372        0.000      118.457      648.816
       1.407        0.000      121.684      653.066
       1.445        0.000      122.164      653.066
       1.480        0.000      123.168      653.945
       1.516        0.000      127.004      657.695
       1.553        0.000      127.660      657.945
       1.589        0.000      130.934      661.875
       1.626        0.000      135.719      666.555
       1.664        0.000      108.742      666.723
       1.678        0.000        2.039        9.512
