# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.562      551.117
       0.011        0.000       38.078      551.871
       0.021        0.000       39.359      552.371
       0.032        0.000       39.805      552.430
       0.043        0.000       41.398      553.410
       0.053        0.000       42.121      553.711
       0.065        0.000       42.688      558.512
       0.076        0.000       43.707      559.066
       0.088        0.000       44.160      559.066
       0.099        0.000       45.707      559.836
       0.109        0.000       48.613      560.480
       0.121        0.000       48.465      559.566
       0.132        0.000       49.492      559.566
       0.143        0.000       51.023      560.816
       0.154        0.000       51.375      560.816
       0.165        0.000       51.516      560.816
       0.177        0.000       51.711      561.066
       0.188        0.000       52.492      562.082
       0.200        0.000       52.867      562.191
       0.210        0.000       53.688      571.324
       0.221        0.000       53.926      571.324
       0.232        0.000       54.230      571.324
       0.244        0.000       54.230      571.324
       0.254        0.000       55.539      571.379
       0.265        0.000       58.129      573.172
       0.276        0.000       64.105      615.242
       0.296        0.000       64.398      615.570
       0.312        0.000       62.727      607.074
       0.329        0.000       69.191      611.195
       0.349        0.000       71.832      611.418
       0.371        0.000       74.250      627.668
       0.390        0.000      103.438     1165.242
       0.418        0.000      214.023     2789.840
       0.466        0.000       74.816      627.918
       0.503        0.000       83.574      627.918
       0.542        0.000       84.438      628.668
       0.581        0.000       96.227      629.918
       0.625        0.000      103.609      641.668
       0.670        0.000      111.797      649.668
       0.711        0.000      123.066      661.418
       0.748        0.000      108.715      646.152
       0.786        0.000      109.074      646.344
       0.826        0.000      249.277     2811.582
       0.878        0.000      263.969     2815.840
       0.928        0.000      266.762     2823.398
       0.971        0.000      283.031     2843.957
       1.021        0.000      298.906     2852.277
       1.069        0.000      310.363     2885.285
       1.130        0.000      329.148     2899.965
       1.198        0.000      344.852     2903.973
       1.245        0.000      353.637     2906.207
       1.291        0.000      359.184     2910.074
       1.340        0.000      362.312     2911.301
       1.384        0.000      366.148     2912.605
       1.427        0.000      376.789     2948.562
       1.481        0.000      387.918     2987.957
       1.547        0.000      398.906     2991.141
       1.594        0.000      416.031     2996.078
       1.643        0.000      431.746     3004.402
       1.694        0.000      441.012     3006.520
       1.751        0.000      453.449     3009.852
       1.794        0.000      465.691     3011.609
       1.836        0.000      485.449     3028.117
       1.883        0.000      488.906     3028.367
       1.926        0.000      496.559     3033.758
       1.986        0.000      498.414     3034.410
       2.039        0.000      509.113     3046.355
       2.090        0.000      513.547     3048.523
       2.133        0.000      521.098     3055.977
       2.177        0.000      523.777     3058.105
       2.221        0.000      529.637     3064.605
       2.269        0.000      537.332     3072.570
       2.337        0.000      549.789     3084.441
       2.408        0.000      555.816     3089.938
       2.481        0.000      559.473     3092.926
       2.545        0.000      560.277     3092.926
       2.609        0.000      560.781     3093.457
       2.668        0.000      561.586     3094.012
       2.720        0.000      561.898     3095.449
       2.764        0.000      563.441     3096.090
       2.810        0.000      570.164     3103.840
       2.855        0.000      573.719     3106.840
       2.903        0.000      590.410     3124.340
       2.949        0.000      593.129     3124.824
       2.992        0.000      598.160     3128.109
       3.051        0.000      599.949     3129.957
       3.103        0.000      612.664     3143.012
       3.166        0.000      615.758     3145.512
       3.224        0.000      622.488     3151.223
       3.278        0.000      635.996     3164.945
       3.339        0.000      641.555     3170.445
       3.383        0.000      643.777     3173.281
       3.425        0.000      652.820     3181.684
       3.472        0.000      654.840     3184.457
       3.529        0.000      668.434     3200.062
       3.575        0.000      672.258     3201.879
       3.621        0.000      680.438     3210.762
       3.669        0.000      694.398     3223.512
       3.720        0.000      701.605     3230.262
       3.761        0.000      703.648     3231.762
       3.801        0.000      710.352     3239.762
