# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.555      551.207
       0.011        0.000       40.086      551.730
       0.021        0.000       41.367      552.480
       0.032        0.000       41.781      552.531
       0.042        0.000       43.164      553.227
       0.053        0.000       43.887      553.512
       0.064        0.000       44.668      558.691
       0.075        0.000       45.617      559.215
       0.086        0.000       46.012      559.215
       0.097        0.000       47.816      559.996
       0.108        0.000       50.230      560.605
       0.119        0.000       50.035      560.605
       0.131        0.000       51.059      560.605
       0.142        0.000       52.332      561.855
       0.153        0.000       52.969      561.855
       0.164        0.000       53.102      561.855
       0.175        0.000       53.266      562.105
       0.187        0.000       53.977      563.355
       0.198        0.000       54.250      563.355
       0.210        0.000       55.195      572.605
       0.221        0.000       55.461      572.605
       0.232        0.000       55.664      572.605
       0.244        0.000       55.914      572.605
       0.255        0.000       56.941      572.855
       0.266        0.000       60.227      573.957
       0.279        0.000       60.434      606.344
       0.292        0.000       64.266      616.867
       0.310        0.000       64.621      617.227
       0.327        0.000       62.969      608.691
       0.345        0.000       68.473      612.367
       0.364        0.000       71.340      614.277
       0.383        0.000       75.809      632.043
       0.400        0.000       76.781      632.266
       0.417        0.000       81.285      632.930
       0.435        0.000      113.750     1170.883
       0.464        0.000      227.941     2797.613
       0.524        0.000       86.203      634.121
       0.571        0.000       91.730      634.121
       0.608        0.000      100.699      635.734
       0.646        0.000       97.531      635.734
       0.683        0.000      101.777      640.234
       0.723        0.000      109.480      647.484
       0.759        0.000      117.199      655.234
       0.796        0.000      130.348      667.984
       0.835        0.000      114.645      651.984
       0.873        0.000      114.645      651.984
       0.913        0.000      121.512      659.484
       0.952        0.000      129.242      666.984
       0.991        0.000      138.512      676.039
       1.030        0.000      174.000     1215.453
       1.079        0.000      292.809     2846.379
       1.145        0.000      303.090     2864.730
       1.214        0.000      326.742     2880.891
       1.279        0.000      341.711     2914.402
       1.345        0.000      356.711     2928.691
       1.400        0.000      372.188     2933.969
       1.452        0.000      387.328     2939.707
       1.499        0.000      392.426     2939.539
       1.546        0.000      395.340     2940.816
       1.594        0.000      401.934     2992.863
       1.642        0.000      407.645     2995.922
       1.687        0.000      418.852     3016.637
       1.733        0.000      431.363     3019.961
       1.775        0.000      448.336     3026.738
       1.823        0.000      457.312     3029.285
       1.865        0.000      465.355     3032.918
       1.910        0.000      479.234     3037.641
       1.957        0.000      493.820     3042.641
       2.003        0.000      506.164     3048.395
       2.047        0.000      517.125     3055.402
       2.092        0.000      520.570     3055.902
       2.137        0.000      530.934     3066.406
       2.184        0.000      537.039     3071.473
       2.230        0.000      543.480     3077.227
       2.286        0.000      545.539     3079.387
       2.333        0.000      555.723     3089.766
       2.379        0.000      562.035     3095.238
       2.429        0.000      566.418     3099.488
       2.473        0.000      576.012     3109.738
       2.534        0.000      583.445     3117.102
       2.595        0.000      584.316     3117.102
       2.637        0.000      589.031     3122.102
       2.684        0.000      589.371     3121.594
       2.742        0.000      589.887     3121.594
       2.794        0.000      591.191     3122.293
       2.856        0.000      591.711     3122.543
       2.924        0.000      598.164     3129.793
       2.990        0.000      605.941     3136.871
       3.044        0.000      608.715     3138.254
       3.088        0.000      610.559     3141.152
       3.141        0.000      627.984     3158.559
       3.197        0.000      633.828     3163.027
       3.263        0.000      636.797     3165.707
       3.329        0.000      642.953     3172.480
       3.380        0.000      655.195     3185.699
       3.435        0.000      659.379     3188.434
       3.477        0.000      665.820     3195.988
       3.532        0.000      678.715     3208.602
       3.604        0.000      687.035     3216.824
       3.674        0.000      696.398     3225.594
       3.735        0.000      711.648     3240.305
       3.806        0.000      719.965     3248.008
       3.877        0.000      738.188     3265.273
       3.936        0.000      750.156     3277.656
       3.988        0.000      754.453     3281.461
