# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.293      551.125
       0.012        0.000       37.844      551.629
       0.022        0.000       39.125      552.379
       0.034        0.000       39.406      552.379
       0.045        0.000       41.219      553.098
       0.056        0.000       42.270      553.402
       0.070        0.000       43.391      558.555
       0.081        0.000       44.211      559.074
       0.093        0.000       44.980      559.074
       0.104        0.000       47.270      559.988
       0.115        0.000       48.633      560.488
       0.127        0.000       49.395      560.488
       0.138        0.000       50.422      560.488
       0.149        0.000       51.969      561.488
       0.161        0.000       52.355      561.488
       0.172        0.000       52.492      561.488
       0.183        0.000       52.660      561.738
       0.195        0.000       53.598      562.988
       0.206        0.000       53.859      562.988
       0.217        0.000       55.023      572.238
       0.228        0.000       55.246      572.238
       0.239        0.000       55.457      572.238
       0.250        0.000       55.664      572.238
       0.261        0.000       56.691      572.238
       0.272        0.000       58.805      573.461
       0.283        0.000       65.004      615.656
       0.303        0.000       65.098      615.727
       0.318        0.000       62.867      607.004
       0.335        0.000       67.527      610.398
       0.355        0.000       70.184      611.059
       0.376        0.000       72.691      627.059
       0.395        0.000      136.895     1703.953
       0.439        0.000       73.582      627.812
       0.482        0.000       77.238      627.941
       0.520        0.000       81.562      627.809
       0.557        0.000       88.012      627.809
       0.598        0.000       96.582      634.309
       0.637        0.000      103.477      641.559
       0.673        0.000      116.336      654.309
       0.711        0.000      106.922      644.004
       0.749        0.000      107.164      644.195
       0.789        0.000      246.086     2805.766
       0.830        0.000      261.133     2814.105
       0.877        0.000      268.117     2825.707
       0.920        0.000      280.941     2840.617
       0.976        0.000      297.387     2859.961
       1.029        0.000      311.426     2873.969
       1.088        0.000      331.953     2897.340
       1.155        0.000      352.184     2904.117
       1.224        0.000      358.234     2923.344
       1.293        0.000      363.000     2942.535
       1.346        0.000      374.727     2945.879
       1.392        0.000      385.926     2965.984
       1.435        0.000      403.043     2989.098
       1.495        0.000      421.426     2996.062
       1.564        0.000      441.012     3002.434
       1.633        0.000      462.859     3011.016
       1.701        0.000      482.770     3019.781
       1.769        0.000      492.176     3028.281
       1.817        0.000      494.949     3029.031
       1.860        0.000      499.680     3034.281
       1.914        0.000      504.910     3038.281
       1.961        0.000      514.461     3048.043
       2.001        0.000      518.668     3050.961
       2.041        0.000      521.227     3053.117
       2.082        0.000      523.492     3055.617
       2.127        0.000      531.648     3063.859
       2.172        0.000      544.684     3077.453
       2.229        0.000      547.141     3078.703
       2.294        0.000      555.746     3089.449
       2.342        0.000      338.371     2275.570
       2.392        0.000      107.309      644.195
       2.413        0.000       59.602      628.645
       2.424        0.000        2.043        9.512
