# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.422      551.117
       0.010        0.000       39.941      551.871
       0.020        0.000       41.223      552.371
       0.030        0.000       41.520      552.395
       0.040        0.000       43.031      552.648
       0.050        0.000       43.633      553.398
       0.061        0.000       43.891      553.445
       0.071        0.000       45.293      559.094
       0.081        0.000       45.508      558.844
       0.091        0.000       47.055      559.113
       0.101        0.000       50.086      560.535
       0.111        0.000       50.391      560.082
       0.122        0.000       51.418      560.082
       0.132        0.000       52.961      561.332
       0.142        0.000       53.594      561.332
       0.152        0.000       53.691      561.332
       0.163        0.000       53.879      561.582
       0.173        0.000       54.672      562.832
       0.183        0.000       54.922      562.832
       0.193        0.000       55.012      562.832
       0.203        0.000       55.727      571.832
       0.213        0.000       55.996      571.832
       0.224        0.000       56.234      571.832
       0.234        0.000       56.738      571.832
       0.244        0.000       58.035      572.332
       0.254        0.000       59.297      604.348
       0.265        0.000       62.344      614.512
       0.282        0.000       60.055      605.371
       0.297        0.000       62.270      606.289
       0.313        0.000       64.539      606.289
       0.329        0.000      159.746     2222.410
       0.368        0.000       65.227      607.043
       0.417        0.000       68.777      608.301
       0.457        0.000       75.234      626.109
       0.501        0.000       76.668      626.109
       0.538        0.000       82.812      629.238
       0.575        0.000       88.270      629.406
       0.612        0.000       86.227      629.406
       0.653        0.000      236.234     2798.957
       0.718        0.000      247.457     2816.867
       0.784        0.000      260.574     2827.180
       0.840        0.000      270.270     2831.641
       0.882        0.000      277.164     2837.773
       0.923        0.000      282.977     2849.652
       0.961        0.000      287.605     2868.422
       1.008        0.000      297.012     2878.176
       1.052        0.000      309.074     2883.422
       1.093        0.000      319.062     2887.559
       1.147        0.000      322.023     2890.301
       1.216        0.000      327.387     2894.668
       1.284        0.000      345.590     2917.938
       1.351        0.000      366.297     2956.473
       1.420        0.000      397.824     2981.594
       1.488        0.000      408.352     2983.965
       1.531        0.000      422.566     2985.973
       1.568        0.000      443.945     2997.996
       1.617        0.000      465.070     3015.309
       1.664        0.000      469.387     3017.621
       1.708        0.000      473.375     3019.438
       1.749        0.000      484.699     3030.188
       1.792        0.000      496.535     3043.129
       1.840        0.000      500.113     3044.129
       1.882        0.000      502.172     3046.312
       1.922        0.000      516.570     3059.438
       1.980        0.000      517.055     3059.766
       2.031        0.000      523.949     3066.266
       2.076        0.000      526.590     3069.453
       2.126        0.000      532.406     3076.270
       2.174        0.000      533.070     3076.770
       2.214        0.000      533.918     3077.594
       2.261        0.000      534.707     3077.594
       2.303        0.000      535.402     3077.875
       2.348        0.000      535.969     3078.445
       2.393        0.000      536.648     3078.445
       2.435        0.000      538.184     3078.445
       2.477        0.000      538.422     3078.574
       2.518        0.000      541.043     3078.879
       2.571        0.000      539.617     3078.879
       2.617        0.000      540.133     3078.879
       2.661        0.000      539.910     3079.180
       2.708        0.000      547.359     3087.680
       2.751        0.000      550.387     3089.680
       2.793        0.000      557.062     3096.930
       2.836        0.000      563.223     3103.633
       2.878        0.000      575.074     3115.133
       2.922        0.000      577.641     3117.133
       2.964        0.000      584.340     3123.770
       3.007        0.000      585.871     3125.270
       3.046        0.000      596.941     3136.770
       3.095        0.000      603.613     3143.309
       3.138        0.000      612.617     3151.559
       3.198        0.000      622.824     3160.465
       3.267        0.000      630.035     3167.465
       3.333        0.000      639.320     3177.000
       3.400        0.000      649.660     3188.277
       3.466        0.000      661.176     3198.910
       3.533        0.000      669.922     3208.750
       3.600        0.000      680.020     3216.969
       3.667        0.000      687.734     3225.469
       3.734        0.000      695.875     3232.750
       3.780        0.000      703.836     3241.152
       3.833        0.000      710.797     3247.199
       3.875        0.000      714.391     3249.500
       3.918        0.000      726.750     3262.910
       3.965        0.000      703.711     3239.160
       4.008        0.000      705.516     3240.160
       4.048        0.000      681.863     3216.027
       4.097        0.000      682.703     3216.906
       4.137        0.000      688.254     3223.297
       4.181        0.000      689.266     3223.297
       4.223        0.000      689.781     3223.297
       4.263        0.000      690.395     3223.746
       4.306        0.000      691.414     3224.996
       4.353        0.000      700.895     3235.430
       4.401        0.000      702.070     3237.148
       4.473        0.000      703.258     3237.648
       4.539        0.000      704.805     3239.895
       4.579        0.000      710.152     3244.445
       4.620        0.000      711.582     3245.609
       4.669        0.000      712.871     3246.488
       4.709        0.000      718.543     3252.629
       4.768        0.000      720.535     3253.379
       4.837        0.000      723.371     3255.879
       4.906        0.000      729.152     3262.012
       4.973        0.000      731.418     3264.762
       5.039        0.000      731.734     3264.910
       5.108        0.000      732.297     3265.160
       5.177        0.000      736.961     3269.766
       5.230        0.000      742.363     3276.266
       5.271        0.000      743.887     3276.910
       5.315        0.000      740.152     3271.992
       5.360        0.000      745.641     3277.391
       5.405        0.000      746.402     3277.891
       5.446        0.000      747.930     3279.082
       5.487        0.000      755.586     3288.980
       5.531        0.000      757.383     3290.375
       5.575        0.000      761.020     3293.125
       5.621        0.000      762.141     3293.875
       5.661        0.000      767.500     3299.031
       5.705        0.000      773.164     3305.031
       5.763        0.000      774.195     3305.938
       5.807        0.000      775.684     3307.234
       5.849        0.000      781.613     3313.301
       5.891        0.000      788.551     3319.430
       5.948        0.000      789.324     3320.430
       5.986        0.000      795.184     3326.059
       6.042        0.000      801.105     3331.816
