# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.520      551.113
       0.011        0.000       38.184      551.867
       0.022        0.000       39.211      552.367
       0.032        0.000       39.629      552.422
       0.043        0.000       41.625      553.539
       0.054        0.000       42.359      553.438
       0.068        0.000       42.777      558.488
       0.079        0.000       43.941      559.109
       0.090        0.000       44.969      559.109
       0.100        0.000       47.824      560.512
       0.113        0.000       47.715      559.609
       0.126        0.000       48.742      559.609
       0.137        0.000       50.059      560.859
       0.147        0.000       50.453      560.859
       0.158        0.000       50.582      560.859
       0.169        0.000       50.754      561.109
       0.179        0.000       51.648      562.109
       0.190        0.000       51.902      562.109
       0.201        0.000       53.188      571.359
       0.212        0.000       53.414      571.359
       0.223        0.000       53.730      571.445
       0.234        0.000       53.730      571.445
       0.244        0.000       55.004      571.695
       0.255        0.000       58.062      603.961
       0.268        0.000       61.102      613.945
       0.286        0.000       58.926      604.875
       0.302        0.000       58.930      604.898
       0.319        0.000       59.551      605.148
       0.372        0.000       62.215      605.340
       0.404        0.000       64.797      607.234
       0.437        0.000       66.855      607.234
       0.468        0.000       69.410      609.234
       0.502        0.000       70.551      626.984
       0.536        0.000       71.332      626.992
       0.571        0.000       72.426      626.992
       0.605        0.000       75.980      628.195
       0.640        0.000       79.895      629.980
       0.675        0.000       85.387      631.613
       0.712        0.000       90.980      631.863
       0.747        0.000       95.816      636.363
       0.783        0.000       65.215      636.113
       0.794        0.000        1.895        9.512
