# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.129      551.117
       0.011        0.000       39.637      551.590
       0.021        0.000       41.176      552.090
       0.033        0.000       41.457      552.113
       0.043        0.000       42.023      552.270
       0.054        0.000       44.098      553.766
       0.065        0.000       43.809      553.703
       0.077        0.000       44.574      558.332
       0.088        0.000       45.379      558.594
       0.099        0.000       46.148      558.594
       0.110        0.000       48.141      559.785
       0.121        0.000       49.246      560.535
       0.133        0.000       49.699      560.020
       0.145        0.000       50.715      560.020
       0.156        0.000       52.766      561.270
       0.167        0.000       53.445      561.270
       0.179        0.000       53.566      561.270
       0.191        0.000       53.723      561.270
       0.202        0.000       54.641      562.520
       0.213        0.000       54.770      562.520
       0.225        0.000       54.941      562.520
       0.236        0.000       55.707      571.770
       0.248        0.000       55.926      571.770
       0.259        0.000       56.133      571.770
       0.270        0.000       56.367      571.770
       0.281        0.000       57.383      571.770
       0.292        0.000       58.973      604.285
       0.305        0.000       61.969      614.449
       0.323        0.000       59.215      604.801
       0.339        0.000       60.762      605.570
       0.356        0.000      122.543     1682.406
       0.400        0.000       63.969      605.820
       0.445        0.000       67.242      607.863
       0.481        0.000       74.793      608.117
       0.519        0.000       73.898      628.570
       0.556        0.000       78.051      628.078
       0.594        0.000      216.938     2787.512
       0.652        0.000      222.527     2796.973
       0.698        0.000      228.363     2804.039
       0.742        0.000      239.371     2823.141
       0.797        0.000      257.465     2829.863
       0.858        0.000      267.359     2838.973
       0.925        0.000      273.875     2866.262
       0.989        0.000      288.879     2878.207
       1.057        0.000      304.406     2885.691
       1.124        0.000      314.379     2890.285
       1.194        0.000      318.727     2893.520
       1.260        0.000      329.117     2915.684
       1.329        0.000      349.082     2954.070
       1.393        0.000      377.000     2975.414
       1.463        0.000      395.055     2982.684
       1.526        0.000      419.207     2993.191
       1.573        0.000      443.422     3008.363
       1.640        0.000      455.480     3017.773
       1.709        0.000      473.480     3033.047
       1.776        0.000      478.309     3037.852
       1.821        0.000      481.129     3040.008
       1.860        0.000      490.879     3047.211
       1.921        0.000      507.590     3065.531
       1.990        0.000      510.914     3068.816
       2.060        0.000      519.305     3077.496
       2.119        0.000      524.301     3082.355
       2.168        0.000      525.062     3083.352
       2.210        0.000      525.535     3083.934
       2.248        0.000      525.930     3084.086
       2.293        0.000      525.930     3084.086
