# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.098      551.109
       0.011        0.000       39.617      551.867
       0.022        0.000       41.156      552.117
       0.033        0.000       41.418      552.125
       0.044        0.000       42.945      552.387
       0.055        0.000       44.184      553.703
       0.066        0.000       44.395      553.703
       0.077        0.000       45.410      558.973
       0.088        0.000       46.090      559.352
       0.100        0.000       47.375      559.352
       0.111        0.000       50.297      560.504
       0.122        0.000       50.824      560.332
       0.134        0.000       51.953      560.332
       0.146        0.000       53.242      561.582
       0.157        0.000       53.980      561.582
       0.169        0.000       54.102      561.582
       0.181        0.000       54.301      561.832
       0.193        0.000       55.117      562.832
       0.204        0.000       55.383      562.832
       0.216        0.000       55.523      562.832
       0.226        0.000       56.359      572.082
       0.238        0.000       56.605      572.082
       0.249        0.000       56.848      572.082
       0.260        0.000       57.348      572.082
       0.270        0.000       58.898      604.598
       0.282        0.000       62.129      614.762
       0.300        0.000       62.340      614.742
       0.315        0.000       59.668      605.410
       0.331        0.000      189.656     2760.457
       0.369        0.000       59.996      605.660
       0.405        0.000       61.535      605.660
       0.437        0.000      200.758     2773.855
       0.500        0.000      216.180     2782.262
       0.564        0.000      229.707     2801.691
       0.622        0.000      241.457     2805.785
       0.666        0.000      251.668     2811.535
       0.706        0.000      257.195     2826.141
       0.761        0.000      263.918     2854.309
       0.812        0.000      280.000     2858.406
       0.879        0.000      292.535     2864.332
       0.946        0.000      296.965     2867.574
       1.012        0.000      304.578     2873.152
       1.076        0.000      319.293     2910.559
       1.136        0.000      335.383     2930.391
       1.199        0.000      364.301     2953.766
       1.261        0.000      380.309     2956.984
       1.320        0.000      384.465     2959.234
       1.353        0.000       61.902      605.660
       1.384        0.000        1.895        9.512
