# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.371      550.852
       0.011        0.000       37.797      551.605
       0.022        0.000       39.078      552.105
       0.033        0.000       39.340      552.246
       0.044        0.000       40.875      553.379
       0.055        0.000       41.586      553.707
       0.067        0.000       42.555      558.953
       0.078        0.000       43.324      559.258
       0.090        0.000       43.730      559.344
       0.101        0.000       45.277      559.641
       0.112        0.000       48.180      560.500
       0.129        0.000       47.449      559.609
       0.140        0.000       48.734      559.609
       0.151        0.000       49.605      560.859
       0.163        0.000       50.164      560.859
       0.174        0.000       50.297      560.859
       0.186        0.000       50.488      561.109
       0.197        0.000       51.285      562.109
       0.208        0.000       51.539      562.152
       0.220        0.000       52.523      571.402
       0.231        0.000       52.750      571.402
       0.242        0.000       53.023      571.461
       0.254        0.000       53.023      571.461
       0.266        0.000       54.035      571.711
       0.277        0.000       57.391      603.977
       0.291        0.000       60.340      614.410
       0.310        0.000       58.227      605.191
       0.328        0.000       85.188     1141.047
       0.353        0.000      184.137     2759.609
       0.392        0.000       59.332      605.441
       0.427        0.000      190.312     2765.367
       0.480        0.000      196.805     2766.719
       0.517        0.000      199.543     2773.066
       0.555        0.000      205.840     2779.930
       0.596        0.000      212.172     2781.988
       0.632        0.000      216.984     2784.953
       0.669        0.000      219.133     2796.203
       0.707        0.000      221.816     2805.211
       0.744        0.000      231.289     2807.523
       0.780        0.000      237.305     2810.555
       0.822        0.000      239.203     2812.176
       0.863        0.000      239.633     2812.176
       0.899        0.000      244.629     2815.988
       0.936        0.000      250.762     2816.988
       0.971        0.000      256.859     2852.957
       1.008        0.000      268.211     2854.332
       1.046        0.000      280.531     2858.332
       1.083        0.000       60.086      605.441
       1.120        0.000       60.156      605.441
       1.130        0.000       60.156      605.441
       1.139        0.000       60.156      605.441
       1.149        0.000       60.156      605.441
       1.158        0.000       60.156      605.441
       1.168        0.000       60.156      605.441
       1.178        0.000       60.156      605.441
       1.188        0.000       60.156      605.441
       1.197        0.000        1.895        9.512
       1.207        0.000        1.895        9.512
