# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       37.367      545.410
       0.012        0.000       37.625      545.410
       0.023        0.000       38.254      545.848
       0.033        0.000       39.270      546.055
       0.045        0.000       40.637      546.055
       0.056        0.000       41.410      547.309
       0.067        0.000       42.363      552.309
       0.079        0.000       43.512      552.562
       0.090        0.000       44.289      552.652
       0.102        0.000       45.344      552.996
       0.113        0.000       46.840      553.469
       0.125        0.000       48.379      555.121
       0.136        0.000       50.422      555.246
       0.148        0.000       52.227      556.246
       0.159        0.000       53.785      557.316
       0.171        0.000       54.238      557.316
       0.183        0.000       54.520      557.566
       0.194        0.000       54.844      845.832
       0.206        0.000       56.430      855.453
       0.218        0.000       57.246      855.453
       0.231        0.000       58.777      855.453
       0.243        0.000      153.398     2464.031
       0.290        0.000      207.547     3014.633
       0.355        0.000      181.824     2480.469
       0.421        0.000       97.172     1394.426
       0.477        0.000      205.547     3012.207
       0.527        0.000      217.785     3015.457
       0.573        0.000      182.891     2479.645
       0.616        0.000      180.707     2489.156
       0.662        0.000      133.426     1932.512
       0.705        0.000      172.922     2473.508
       0.774        0.000      224.441     3031.328
       0.842        0.000      135.074     1933.172
       0.894        0.000      174.438     2474.109
       0.961        0.000      223.551     3030.344
       1.029        0.000      213.527     3019.992
       1.097        0.000      136.547     1934.664
       1.150        0.000      175.383     2474.852
       1.219        0.000      184.527     2477.855
       1.288        0.000      185.516     2483.207
       1.342        0.000      182.383     2478.781
       1.385        0.000      204.840     3011.340
       1.433        0.000      175.020     2476.188
       1.479        0.000      221.453     3023.047
       1.530        0.000      100.090     1394.848
       1.572        0.000      209.758     3011.531
       1.637        0.000      185.160     2478.004
       1.707        0.000      139.023     1936.512
       1.773        0.000      177.410     2475.945
       1.835        0.000      183.492     2483.504
       1.902        0.000      140.258     1936.562
       1.960        0.000      225.121     3024.023
       2.028        0.000      148.043     1944.414
       2.079        0.000      136.383     1934.066
       2.136        0.000      223.066     3018.375
       2.205        0.000      192.184     2492.562
       2.262        0.000      131.215     1929.621
       2.305        0.000      207.562     3012.156
       2.355        0.000      225.664     3018.992
       2.403        0.000      189.949     2491.871
       2.450        0.000      139.453     1938.352
       2.482        0.000      205.465     3006.719
       2.529        0.000      216.168     3014.863
       2.576        0.000      230.562     3021.102
       2.622        0.000      108.648     1403.223
       2.668        0.000      163.773     2467.137
       2.720        0.000      217.152     3015.352
       2.789        0.000      189.676     2485.590
       2.857        0.000      100.871     1395.258
       2.909        0.000      209.809     3013.887
       2.963        0.000      186.461     2479.105
       3.030        0.000      142.512     1942.246
       3.098        0.000      171.562     2473.605
       3.158        0.000      217.965     3023.727
       3.227        0.000      146.516     1938.629
       3.285        0.000      181.445     2482.078
       3.353        0.000      180.371     2475.777
       3.390        0.000      187.242     2484.246
       3.424        0.000      149.105     1938.098
       3.451        0.000      108.180     1397.727
       3.481        0.000      109.418     1403.230
       3.501        0.000       35.242      691.508
       3.513        0.000        1.746        6.688
