# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       36.480      551.117
       0.011        0.000       38.000      551.621
       0.021        0.000       39.281      552.121
       0.032        0.000       39.543      552.129
       0.042        0.000       41.344      553.102
       0.052        0.000       41.492      553.434
       0.063        0.000       42.277      558.836
       0.074        0.000       42.535      558.980
       0.085        0.000       43.371      559.352
       0.095        0.000       44.660      559.352
       0.106        0.000       47.875      560.523
       0.117        0.000       47.461      560.523
       0.128        0.000       48.488      560.523
       0.139        0.000       49.285      560.828
       0.150        0.000       49.832      560.828
       0.161        0.000       49.973      560.859
       0.171        0.000       50.133      561.078
       0.182        0.000       50.883      561.586
       0.193        0.000       51.277      561.715
       0.204        0.000       52.031      571.348
       0.215        0.000       52.211      571.348
       0.226        0.000       52.648      571.348
       0.237        0.000       52.707      571.348
       0.247        0.000       53.469      571.348
       0.258        0.000       57.117      603.902
       0.269        0.000       60.285      614.211
       0.286        0.000       60.855      614.586
       0.303        0.000       58.328      605.148
       0.320        0.000      150.953     2219.180
       0.351        0.000       58.426      605.445
       0.389        0.000       60.266      605.445
       0.426        0.000      194.238     2763.520
       0.465        0.000      209.824     2775.039
       0.519        0.000      218.676     2788.691
       0.583        0.000      234.160     2803.953
       0.648        0.000      248.906     2811.340
       0.713        0.000      253.250     2823.402
       0.751        0.000      261.867     2843.758
       0.796        0.000      267.281     2853.422
       0.834        0.000      281.602     2856.043
       0.880        0.000      294.074     2861.281
       0.943        0.000      304.844     2867.766
       1.009        0.000      309.754     2870.625
       1.070        0.000      313.188     2873.082
       1.108        0.000      324.668     2909.953
       1.148        0.000      336.543     2928.703
       1.187        0.000      346.316     2929.953
       1.225        0.000      356.441     2951.582
       1.265        0.000      364.434     2951.832
       1.300        0.000      323.629     2951.500
       1.333        0.000       61.047      605.445
       1.345        0.000        1.895        9.512
       1.355        0.000        1.895        9.512
