# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.730      545.297
       0.010        0.000       35.730      545.297
       0.020        0.000       36.543      545.359
       0.030        0.000       37.652      546.305
       0.041        0.000       38.445      546.305
       0.052        0.000       39.402      547.211
       0.062        0.000       39.605      547.344
       0.072        0.000       41.371      552.715
       0.082        0.000       41.625      552.812
       0.092        0.000       42.047      552.836
       0.101        0.000       43.285      553.176
       0.111        0.000       44.363      553.461
       0.120        0.000       45.113      554.508
       0.130        0.000       45.680      554.508
       0.140        0.000       47.941      555.289
       0.150        0.000       49.031      555.188
       0.160        0.000       50.980      557.176
       0.170        0.000       51.234      557.176
       0.179        0.000       51.426      557.172
       0.189        0.000       53.660      845.438
       0.200        0.000       53.996      854.059
       0.210        0.000       55.973      854.059
       0.221        0.000       58.652      854.559
       0.234        0.000       61.668      854.559
       0.244        0.000       63.980      855.004
       0.255        0.000       65.184      855.699
       0.267        0.000       65.910      856.305
       0.278        0.000       65.891      856.145
       0.289        0.000       66.078      856.145
       0.302        0.000       67.008      873.504
       0.314        0.000      153.043     2476.867
       0.342        0.000      204.754     3027.016
       0.379        0.000      216.715     3031.445
       0.420        0.000      229.363     3047.125
       0.455        0.000      149.758     1956.898
       0.482        0.000      127.484     1944.551
       0.519        0.000      203.234     3024.102
       0.556        0.000      214.766     3030.883
       0.594        0.000      228.070     3036.566
       0.629        0.000      196.395     2514.742
       0.674        0.000      126.371     1944.152
       0.703        0.000      203.723     3024.105
       0.739        0.000      215.586     3030.633
       0.776        0.000      228.816     3041.598
       0.818        0.000      180.812     2496.621
       0.859        0.000      136.074     1951.512
       0.907        0.000      220.488     3033.367
       0.966        0.000      197.129     2508.758
       1.023        0.000      102.453     1412.508
       1.060        0.000      202.328     3025.965
       1.101        0.000      218.395     3033.020
       1.142        0.000      185.270     2500.219
       1.185        0.000      144.559     1954.246
       1.233        0.000      179.602     2490.398
       1.284        0.000      222.352     3037.703
       1.326        0.000      145.773     1959.289
       1.371        0.000      174.277     2488.797
       1.416        0.000      219.312     3036.422
       1.456        0.000      183.027     2498.938
       1.490        0.000      179.098     2492.484
       1.521        0.000      224.988     3040.508
       1.560        0.000      148.520     1960.113
       1.603        0.000      172.094     2491.348
       1.639        0.000      172.984     2488.047
       1.680        0.000      215.062     3027.961
       1.721        0.000      224.141     3034.582
       1.756        0.000      194.379     2501.801
       1.793        0.000      142.547     1951.305
       1.826        0.000      211.355     3033.680
       1.863        0.000      211.285     3026.465
       1.901        0.000      225.988     3042.914
       1.943        0.000      176.441     2488.727
       1.981        0.000      226.148     3038.883
       2.024        0.000      194.340     2499.270
       2.061        0.000      188.453     2492.586
       2.094        0.000      140.734     1949.039
       2.135        0.000      176.555     2487.859
       2.179        0.000      184.477     2497.871
       2.238        0.000      221.230     3033.945
       2.296        0.000      189.305     2499.059
       2.344        0.000      216.250     3029.980
       2.381        0.000      188.008     2498.340
       2.418        0.000      182.309     2488.492
       2.450        0.000      225.105     3037.012
       2.492        0.000      150.590     1953.988
       2.532        0.000      221.746     3034.238
       2.573        0.000      187.867     2499.000
       2.605        0.000      185.145     2489.457
       2.637        0.000      230.055     3040.008
       2.674        0.000      194.285     2499.539
