# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.059      545.570
       0.012        0.000       38.738      545.820
       0.024        0.000       39.555      545.832
       0.036        0.000       41.094      546.680
       0.048        0.000       41.652      546.824
       0.060        0.000       42.582      547.453
       0.072        0.000       43.035      547.965
       0.083        0.000       43.035      547.965
       0.095        0.000       45.133      553.980
       0.107        0.000       46.016      553.980
       0.120        0.000       47.035      553.980
       0.132        0.000       48.062      553.980
       0.145        0.000       48.516      554.816
       0.157        0.000       48.629      554.816
       0.170        0.000       49.777      554.816
       0.181        0.000       50.668      555.066
       0.193        0.000       52.148      556.066
       0.205        0.000       52.531      556.066
       0.217        0.000       52.641      556.066
       0.229        0.000       53.801      557.816
       0.240        0.000       53.801      557.816
       0.252        0.000       54.129      558.066
       0.263        0.000       57.770      576.227
       0.283        0.000       58.129      576.453
       0.306        0.000       55.578      599.141
       0.324        0.000       82.172     1132.375
       0.352        0.000      273.820     4351.250
       0.432        0.000       64.781      602.375
       0.520        0.000       67.781      601.609
       0.593        0.000      306.117     4368.430
       0.687        0.000      339.762     4382.598
       0.803        0.000      358.297     4399.176
       0.899        0.000      395.445     4453.453
       0.993        0.000      427.289     4511.406
       1.106        0.000      446.750     4518.863
       1.198        0.000      471.191     4535.246
       1.316        0.000      523.664     4557.973
       1.510        0.000      553.070     4627.227
       1.641        0.000      566.891     4666.613
       1.735        0.000      581.520     4672.617
       1.835        0.000      613.098     4712.273
       1.962        0.000      634.207     4725.570
       2.057        0.000      684.102     4736.000
       2.234        0.000      753.020     4777.824
       2.444        0.000      791.035     4807.641
       2.617        0.000      801.566     4820.434
       2.732        0.000      814.906     4834.680
       2.831        0.000      817.918     4841.062
       2.989        0.000      818.543     4843.809
       3.126        0.000      824.000     4846.809
       3.247        0.000      836.559     4854.559
       3.349        0.000      845.816     4862.059
       3.444        0.000      863.422     4876.809
       3.539        0.000      870.477     4881.215
       3.637        0.000      887.621     4899.258
       3.732        0.000      899.203     4909.574
       3.831        0.000      914.277     4928.824
       3.921        0.000      937.352     4952.719
       4.090        0.000      946.598     4962.719
       4.170        0.000       70.785      603.609
       4.201        0.000       70.801      603.609
       4.212        0.000       70.801      603.609
       4.222        0.000       70.801      603.609
       4.233        0.000       70.801      603.609
       4.242        0.000        1.820        6.688
