# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.656      545.281
       0.013        0.000       36.395      545.531
       0.024        0.000       37.738      545.840
       0.033        0.000       38.559      546.621
       0.043        0.000       39.941      546.910
       0.052        0.000       40.797      547.930
       0.061        0.000       40.961      547.930
       0.072        0.000       41.523      552.930
       0.083        0.000       43.086      553.961
       0.094        0.000       43.922      553.578
       0.109        0.000       44.863      553.578
       0.119        0.000       46.246      554.734
       0.131        0.000       46.438      554.734
       0.140        0.000       46.945      554.734
       0.149        0.000       48.219      554.984
       0.158        0.000       50.125      555.984
       0.168        0.000       50.457      556.074
       0.177        0.000       50.605      556.074
       0.186        0.000       51.633      557.574
       0.196        0.000       51.867      557.574
       0.205        0.000       52.188      557.824
       0.214        0.000       54.234      568.402
       0.225        0.000       57.805      578.938
       0.242        0.000       57.906      579.004
       0.260        0.000       55.688      570.055
       0.277        0.000       60.277      604.707
       0.296        0.000       64.945      605.770
       0.313        0.000       69.664      606.215
       0.332        0.000       70.953      606.215
       0.354        0.000      196.629     2749.410
       0.389        0.000       71.910      606.496
       0.420        0.000       73.766      605.992
       0.459        0.000       73.480      624.242
       0.494        0.000       83.406      626.492
       0.524        0.000       88.770      626.492
       0.553        0.000       97.754      628.992
       0.589        0.000      106.203      637.742
       0.625        0.000      113.383      644.492
       0.663        0.000      120.992      652.188
       0.697        0.000      157.344     1188.859
       0.738        0.000      236.453     2778.418
       0.781        0.000      246.742     2784.363
       0.819        0.000      253.133     2787.113
       0.854        0.000      261.586     2800.906
       0.899        0.000      282.203     2818.727
       0.952        0.000      298.738     2847.133
       1.002        0.000      307.004     2869.008
       1.049        0.000      311.516     2870.512
       1.089        0.000      320.805     2872.605
       1.126        0.000      331.953     2876.531
       1.161        0.000      346.453     2885.371
       1.201        0.000      353.234     2885.371
       1.237        0.000      365.723     2893.426
       1.281        0.000      375.270     2916.961
       1.340        0.000      383.727     2973.777
       1.394        0.000      388.254     2974.027
       1.434        0.000      392.285     2975.527
       1.471        0.000      399.707     2976.551
       1.515        0.000      411.773     2980.801
       1.552        0.000      420.879     2981.441
       1.598        0.000      433.875     2987.941
       1.640        0.000      441.605     2992.152
       1.680        0.000      453.234     2992.902
       1.728        0.000      476.652     3004.152
       1.790        0.000      494.891     3018.668
       1.849        0.000      499.082     3021.625
       1.905        0.000      502.250     3024.629
       1.944        0.000      513.000     3036.426
       1.995        0.000      515.137     3036.926
       2.039        0.000      518.656     3045.066
       2.092        0.000      519.027     3045.812
       2.130        0.000      518.957     3047.309
       2.179        0.000      521.129     3048.965
       2.240        0.000      531.637     3054.965
       2.299        0.000      540.344     3060.215
       2.349        0.000      544.633     3064.215
       2.396        0.000      551.125     3071.348
       2.439        0.000      555.523     3074.848
       2.477        0.000      565.254     3085.598
       2.528        0.000      571.727     3091.086
       2.586        0.000      583.219     3104.586
       2.645        0.000      593.488     3114.086
       2.701        0.000      603.520     3124.336
       2.749        0.000      612.797     3132.586
       2.805        0.000      625.684     3144.336
       2.862        0.000      632.879     3151.836
       2.906        0.000      644.711     3163.086
       2.961        0.000      658.355     3178.336
       3.015        0.000      664.023     3182.336
       3.054        0.000      671.605     3189.875
       3.092        0.000      680.863     3198.754
       3.131        0.000      683.367     3201.367
       3.175        0.000      697.551     3215.867
       3.218        0.000      707.195     3225.367
       3.264        0.000      717.504     3235.445
       3.323        0.000      730.426     3248.945
       3.380        0.000      735.312     3253.445
       3.426        0.000      749.742     3268.348
       3.474        0.000      761.039     3279.738
       3.525        0.000      766.188     3283.988
       3.561        0.000      772.125     3290.625
       3.601        0.000      784.070     3302.266
       3.643        0.000      795.352     3311.773
       3.697        0.000      806.508     3323.559
       3.753        0.000      818.348     3335.559
       3.806        0.000      823.289     3339.809
       3.844        0.000      837.594     3355.320
       3.890        0.000      848.418     3366.070
       3.947        0.000      859.809     3377.160
       4.001        0.000      872.078     3387.953
       4.040        0.000      879.805     3396.090
       4.080        0.000      887.449     3404.145
       4.118        0.000      820.121     3400.301
       4.151        0.000       95.406      626.020
       4.168        0.000       95.613      626.227
       4.178        0.000       95.613      626.227
       4.187        0.000       95.613      626.227
       4.197        0.000        1.883        6.688
       4.206        0.000        0.000        0.000
