# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.613      545.320
       0.009        0.000       36.367      545.570
       0.018        0.000       37.637      545.840
       0.027        0.000       38.781      546.621
       0.035        0.000       38.914      546.715
       0.044        0.000       40.211      547.219
       0.053        0.000       41.375      547.945
       0.062        0.000       41.375      547.945
       0.071        0.000       41.938      553.098
       0.080        0.000       43.273      553.965
       0.089        0.000       43.641      553.668
       0.097        0.000       44.652      553.668
       0.106        0.000       45.422      553.668
       0.115        0.000       46.340      554.766
       0.124        0.000       46.469      554.766
       0.133        0.000       47.496      554.766
       0.142        0.000       48.824      555.016
       0.153        0.000       50.309      556.266
       0.163        0.000       50.672      556.266
       0.176        0.000       51.418      556.578
       0.190        0.000       52.602      557.766
       0.201        0.000       52.746      557.766
       0.212        0.000       52.980      557.766
       0.223        0.000       53.379      558.355
       0.235        0.000       55.188      568.328
       0.248        0.000       58.855      578.316
       0.269        0.000       58.781      579.043
       0.286        0.000       56.562      570.062
       0.300        0.000       60.461      603.918
       0.315        0.000       63.938      605.848
       0.331        0.000       68.875      606.293
       0.346        0.000       70.469      606.293
       0.360        0.000      194.312     2747.023
       0.394        0.000       72.656      606.797
       0.430        0.000       73.180      606.070
       0.460        0.000       75.312      606.320
       0.495        0.000       75.172      625.070
       0.528        0.000       79.980      625.070
       0.559        0.000       85.652      627.570
       0.590        0.000       90.543      627.570
       0.620        0.000      104.590      633.320
       0.653        0.000      106.262      640.070
       0.689        0.000      114.508      647.820
       0.722        0.000      121.000      654.504
       0.755        0.000      179.473     1722.480
       0.797        0.000      227.547     2777.219
       0.829        0.000      236.516     2782.293
       0.860        0.000      245.180     2786.012
       0.894        0.000      253.750     2794.918
       0.934        0.000      265.012     2812.898
       0.967        0.000      282.969     2830.695
       1.002        0.000      294.195     2846.820
       1.036        0.000      302.574     2867.988
       1.073        0.000      309.672     2870.895
       1.107        0.000      321.582     2874.418
       1.148        0.000      331.738     2877.469
       1.194        0.000      347.578     2885.473
       1.228        0.000      354.051     2889.328
       1.276        0.000      367.266     2946.551
       1.317        0.000      371.809     2950.301
       1.349        0.000      377.066     2956.293
       1.386        0.000      384.527     2972.625
       1.417        0.000      393.480     2974.285
       1.451        0.000      406.125     2977.625
       1.483        0.000      416.449     2978.176
       1.517        0.000      433.480     2989.977
       1.556        0.000      437.664     2989.977
       1.592        0.000      455.152     2996.477
       1.641        0.000      470.719     3002.227
       1.693        0.000      487.367     3015.035
       1.736        0.000      491.922     3019.145
       1.770        0.000      496.789     3024.352
       1.806        0.000      503.113     3030.000
       1.842        0.000      508.422     3035.000
       1.874        0.000      512.352     3040.145
       1.921        0.000      427.438     3045.715
       1.970        0.000      130.387     1193.234
       1.988        0.000       52.977      617.426
       1.997        0.000        1.871        6.688
