# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       37.086      542.668
       0.012        0.000       37.344      545.168
       0.024        0.000       38.613      545.668
       0.035        0.000       39.336      545.703
       0.046        0.000       40.703      546.457
       0.058        0.000       41.176      546.551
       0.070        0.000       42.301      547.055
       0.081        0.000       42.301      547.055
       0.093        0.000       42.301      547.055
       0.105        0.000       43.387      547.816
       0.116        0.000       43.633      548.070
       0.128        0.000       44.664      553.844
       0.140        0.000       46.062      553.844
       0.152        0.000       46.477      553.844
       0.164        0.000       47.242      553.844
       0.176        0.000       48.723      554.711
       0.190        0.000       48.898      554.711
       0.203        0.000       49.297      554.711
       0.217        0.000       50.723      554.961
       0.232        0.000       52.277      556.211
       0.247        0.000       52.602      556.211
       0.261        0.000       53.449      557.711
       0.276        0.000       53.852      557.961
       0.291        0.000       54.254      557.961
       0.305        0.000       57.867      576.621
       0.327        0.000       58.164      576.777
       0.346        0.000       55.672      599.441
       0.376        0.000       55.781      599.441
       0.405        0.000       57.293      599.953
       0.433        0.000       60.562      601.289
       0.460        0.000       62.047      601.844
       0.489        0.000       64.270      601.844
       0.517        0.000       65.766      601.844
       0.546        0.000       68.992      604.746
       0.573        0.000       69.273      604.746
       0.602        0.000       69.762      604.996
       0.627        0.000       70.273      605.551
       0.648        0.000       72.066      606.520
       0.669        0.000       71.520      606.520
       0.688        0.000       73.176      624.098
       0.707        0.000       73.422      624.098
       0.725        0.000       73.598      624.098
       0.746        0.000       74.355      624.098
       0.764        0.000       74.906      624.598
       0.781        0.000       76.449      624.848
       0.799        0.000       78.258      625.633
       0.819        0.000       81.336      626.129
       0.838        0.000       82.625      626.832
       0.856        0.000       84.992      627.734
       0.878        0.000       87.926      630.457
       0.897        0.000       88.754      630.707
       0.916        0.000       90.258      631.711
       0.938        0.000       90.305      634.301
       0.958        0.000       90.305      634.301
       0.975        0.000       90.305      634.301
       0.993        0.000       90.305      634.301
       1.011        0.000       90.305      634.301
       1.028        0.000       90.305      634.301
       1.047        0.000       90.465      634.301
       1.065        0.000       90.465      634.301
       1.083        0.000       90.965      634.301
       1.105        0.000       90.965      634.301
       1.122        0.000       91.637      635.301
       1.142        0.000       93.168      635.301
       1.160        0.000       94.457      635.301
       1.178        0.000       95.746      635.301
       1.197        0.000       97.023      635.301
       1.215        0.000       98.309      635.551
       1.236        0.000       99.293      635.551
       1.254        0.000      102.902      635.551
       1.271        0.000      106.750      640.051
       1.291        0.000      106.750      640.051
       1.310        0.000      110.855      643.801
       1.329        0.000      110.559      643.801
       1.350        0.000      115.453      648.801
       1.369        0.000      115.711      649.051
       1.389        0.000      120.340      654.051
       1.413        0.000      120.340      654.051
       1.432        0.000      122.230      655.801
       1.457        0.000      123.262      657.051
       1.476        0.000      123.262      657.051
       1.504        0.000      123.508      657.051
       1.522        0.000      123.766      657.301
       1.543        0.000      124.281      657.551
       1.566        0.000      124.281      657.551
       1.589        0.000      124.781      657.801
       1.613        0.000      123.969      656.801
       1.634        0.000      123.969      656.801
       1.653        0.000      123.969      656.801
       1.671        0.000      123.848      656.801
       1.690        0.000      123.848      656.801
       1.709        0.000      123.848      656.801
       1.728        0.000      123.848      656.801
       1.747        0.000      123.848      656.801
       1.766        0.000      123.848      656.801
       1.785        0.000      123.848      656.801
       1.804        0.000      123.848      656.801
       1.822        0.000      123.848      656.801
       1.841        0.000      123.848      656.801
       1.861        0.000      123.848      656.801
       1.880        0.000      123.848      656.801
       1.900        0.000      123.848      656.801
       1.918        0.000      123.848      656.801
       1.937        0.000      124.105      656.801
       1.955        0.000      124.105      656.801
       1.974        0.000      124.105      656.801
       1.992        0.000      124.105      656.801
       2.011        0.000      124.105      656.801
       2.029        0.000      124.105      656.801
       2.047        0.000      124.105      656.801
       2.065        0.000      124.105      656.801
       2.085        0.000      124.105      656.801
       2.102        0.000      124.105      656.801
       2.120        0.000      124.105      656.801
       2.138        0.000      124.105      656.801
       2.156        0.000      124.105      656.801
       2.174        0.000      124.105      656.801
       2.193        0.000      124.105      656.801
       2.211        0.000      124.105      656.801
       2.230        0.000      124.105      656.801
       2.249        0.000      124.105      656.801
       2.268        0.000      124.105      656.801
       2.286        0.000      124.105      656.801
       2.304        0.000      124.105      656.801
       2.322        0.000      124.105      656.801
       2.341        0.000      124.105      656.801
       2.361        0.000      124.105      656.801
       2.379        0.000      124.105      656.801
       2.398        0.000      124.105      656.801
       2.415        0.000      124.105      656.801
       2.433        0.000      124.105      656.801
       2.450        0.000      124.105      656.801
       2.467        0.000      124.105      656.801
       2.485        0.000      124.105      656.801
       2.505        0.000      124.105      656.801
       2.523        0.000      124.105      656.801
       2.541        0.000      124.105      656.801
       2.559        0.000      124.105      656.801
       2.578        0.000      124.105      656.801
       2.597        0.000      124.105      656.801
