# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       34.887      545.320
       0.013        0.000       36.387      545.570
       0.026        0.000       37.078      545.820
       0.042        0.000       38.141      546.340
       0.053        0.000       39.043      546.699
       0.067        0.000       40.285      547.203
       0.079        0.000       40.285      547.203
       0.090        0.000       40.285      547.203
       0.100        0.000       41.219      547.973
       0.111        0.000       41.219      547.973
       0.123        0.000       41.777      552.973
       0.136        0.000       43.363      553.980
       0.149        0.000       44.250      554.082
       0.161        0.000       44.996      554.082
       0.174        0.000       45.766      554.082
       0.186        0.000       46.715      554.820
       0.198        0.000       46.961      554.820
       0.210        0.000       47.211      554.820
       0.222        0.000       48.559      555.070
       0.234        0.000       50.203      556.070
       0.247        0.000       50.574      556.070
       0.260        0.000       50.793      556.070
       0.273        0.000       51.965      557.820
       0.287        0.000       51.965      557.820
       0.300        0.000       52.500      558.070
       0.314        0.000       56.047      575.859
       0.333        0.000       56.191      576.609
       0.351        0.000       56.355      576.777
       0.368        0.000       56.109      599.770
       0.388        0.000       56.664      599.770
       0.404        0.000      115.309     1670.062
       0.443        0.000       85.586     1003.000
       0.533        0.000       63.359      602.160
       0.588        0.000       66.184      601.359
       0.645        0.000       72.641      622.426
       0.708        0.000      105.496     1157.633
       0.797        0.000      316.285     4390.859
       0.896        0.000      353.238     4418.621
       1.065        0.000      407.500     4474.414
       1.216        0.000      437.355     4535.941
       1.328        0.000      470.777     4555.438
       1.511        0.000      515.906     4572.258
       1.665        0.000      565.695     4687.309
       1.880        0.000      602.871     4730.984
       2.074        0.000      633.539     4741.660
       2.175        0.000      659.969     4750.043
       2.275        0.000      681.617     4760.723
       2.377        0.000      705.652     4768.973
       2.475        0.000      736.500     4787.387
       2.579        0.000      755.801     4793.344
       2.677        0.000      785.992     4821.660
       2.817        0.000      805.102     4843.703
       2.992        0.000      817.141     4857.945
       3.146        0.000      826.453     4866.695
       3.233        0.000      828.984     4869.191
       3.321        0.000      840.000     4878.184
       3.431        0.000      843.867     4879.434
       3.536        0.000      853.562     4887.184
       3.631        0.000      861.012     4892.934
       3.732        0.000      877.035     4903.590
       3.829        0.000      881.172     4909.254
       3.931        0.000      899.273     4927.004
       4.050        0.000      912.457     4940.754
       4.153        0.000      928.980     4955.656
       4.267        0.000      961.477     4990.086
       4.454        0.000      977.922     5005.836
       4.557        0.000      993.953     5022.586
       4.657        0.000     1010.172     5037.836
       4.753        0.000     1027.391     5055.336
       4.850        0.000     1044.371     5072.086
       4.948        0.000     1071.035     5096.492
       5.080        0.000     1115.965     5142.133
       5.307        0.000     1132.441     5157.676
       5.411        0.000     1154.277     5179.203
       5.518        0.000     1169.801     5194.715
       5.614        0.000     1188.094     5214.121
       5.710        0.000     1199.688     5224.043
       5.819        0.000     1223.867     5247.578
       5.919        0.000     1245.133     5270.246
       6.014        0.000     1258.977     5282.082
       6.109        0.000     1276.262     5300.316
       6.205        0.000     1300.211     5325.473
       6.304        0.000     1314.637     5338.359
       6.398        0.000     1335.312     5358.805
       6.492        0.000     1352.551     5375.184
       6.590        0.000     1379.613     5400.875
       6.724        0.000     1401.250     5423.062
       6.824        0.000     1416.438     5436.090
       6.925        0.000     1436.020     5455.824
       7.021        0.000     1456.254     5476.285
       7.119        0.000     1479.441     5499.535
       7.219        0.000     1418.727     5435.477
       7.364        0.000     1340.137     5356.375
       7.464        0.000     1304.906     5320.562
       7.613        0.000     1311.457     5325.914
       7.715        0.000     1224.188     5237.312
       7.806        0.000       82.805      622.426
       7.878        0.000        1.836        6.688
