# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.035      543.047
       0.012        0.000       35.344      545.297
       0.024        0.000       35.441      545.297
       0.036        0.000       35.695      545.297
       0.048        0.000       36.258      545.359
       0.062        0.000       37.762      546.328
       0.075        0.000       38.309      546.328
       0.088        0.000       39.250      547.203
       0.101        0.000       39.465      547.203
       0.114        0.000       40.785      552.707
       0.127        0.000       41.207      552.801
       0.139        0.000       41.520      552.859
       0.153        0.000       42.871      553.289
       0.168        0.000       44.188      553.457
       0.183        0.000       45.195      554.504
       0.198        0.000       46.277      554.633
       0.214        0.000       48.820      555.195
       0.228        0.000       50.602      556.918
       0.242        0.000       50.930      556.918
       0.258        0.000       51.219      557.168
       0.271        0.000       51.395      557.418
       0.285        0.000       53.656      854.031
       0.299        0.000       53.879      854.031
       0.312        0.000       53.879      854.031
       0.326        0.000       55.918      854.316
       0.340        0.000       58.781      854.328
       0.355        0.000       62.109      854.578
       0.370        0.000       63.645      854.578
       0.383        0.000       64.402      855.496
       0.397        0.000       65.691      856.465
       0.409        0.000       66.082      856.156
       0.423        0.000       66.125      856.383
       0.438        0.000       66.125      856.383
       0.452        0.000      152.504     2395.738
       0.491        0.000      334.641     5159.422
       0.599        0.000      369.816     5176.824
       0.712        0.000      268.215     3571.625
       0.815        0.000      249.277     3560.965
       0.911        0.000      305.078     4622.922
       1.019        0.000      348.133     4657.430
       1.196        0.000      226.586     3042.504
       1.289        0.000      240.711     3564.719
       1.386        0.000      318.086     4643.391
       1.498        0.000      332.723     4661.168
       1.608        0.000      294.797     4113.910
       1.731        0.000      249.922     3575.016
       1.850        0.000      283.879     4109.012
       1.962        0.000      288.309     4114.270
       2.069        0.000      286.512     4106.672
       2.167        0.000      283.562     4113.277
       2.275        0.000      286.371     4114.871
       2.378        0.000      290.457     4115.523
       2.497        0.000      253.078     3567.930
       2.610        0.000      370.715     5199.309
       2.719        0.000      224.715     3033.375
       2.819        0.000      365.520     5201.375
       2.928        0.000      248.406     3564.559
       3.024        0.000      369.809     5201.641
       3.135        0.000      273.055     3588.570
       3.288        0.000      223.996     3031.762
       3.390        0.000      287.840     4104.965
       3.500        0.000      316.387     4642.613
       3.600        0.000      340.805     4659.473
       3.713        0.000      221.777     3030.543
       3.810        0.000      324.457     4649.062
       3.923        0.000      294.723     4117.664
