# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.859      545.320
       0.010        0.000       36.734      545.820
       0.020        0.000       37.605      545.832
       0.030        0.000       38.719      546.387
       0.039        0.000       40.016      546.891
       0.049        0.000       40.973      547.691
       0.059        0.000       40.973      547.941
       0.069        0.000       41.793      553.098
       0.078        0.000       44.645      554.109
       0.093        0.000       44.703      553.703
       0.103        0.000       45.473      553.703
       0.112        0.000       46.871      554.824
       0.123        0.000       47.109      554.824
       0.132        0.000       48.270      555.074
       0.142        0.000       50.160      556.074
       0.153        0.000       50.664      556.074
       0.164        0.000       50.844      556.074
       0.174        0.000       51.930      557.824
       0.183        0.000       52.117      557.824
       0.193        0.000       52.363      557.824
       0.202        0.000       53.168      558.668
       0.211        0.000       58.207      578.418
       0.229        0.000       58.121      579.012
       0.245        0.000       55.738      570.039
       0.259        0.000       59.922      604.246
       0.277        0.000       64.402      605.492
       0.294        0.000       68.980      605.938
       0.310        0.000       97.148     1139.422
       0.333        0.000       71.156      606.441
       0.381        0.000       72.000      605.715
       0.412        0.000       76.883      605.715
       0.449        0.000       74.762      624.465
       0.480        0.000       84.289      626.965
       0.511        0.000       92.156      626.965
       0.541        0.000       96.957      627.715
       0.572        0.000      105.062      634.715
       0.604        0.000      109.684      640.215
       0.634        0.000      117.875      647.902
       0.666        0.000      118.988      648.152
       0.705        0.000      248.828     2782.309
       0.759        0.000      263.242     2788.414
       0.814        0.000      274.625     2807.852
       0.869        0.000      299.023     2842.984
       0.924        0.000      311.699     2858.531
       0.976        0.000      322.359     2870.836
       1.027        0.000      334.586     2874.840
       1.077        0.000      350.520     2882.941
       1.129        0.000      367.684     2907.141
       1.183        0.000      377.688     2912.094
       1.228        0.000      383.285     2913.840
       1.261        0.000      396.777     2954.914
       1.311        0.000      405.062     2975.809
       1.360        0.000      421.488     2978.734
       1.414        0.000      440.742     2988.242
       1.471        0.000      455.703     2994.199
       1.526        0.000      465.699     2996.484
       1.567        0.000      476.680     3000.715
       1.615        0.000      497.246     3015.520
       1.671        0.000      504.164     3021.418
       1.727        0.000      516.344     3031.566
       1.784        0.000      522.910     3037.672
       1.838        0.000      526.602     3042.164
       1.895        0.000      532.723     3048.312
       1.946        0.000      536.402     3052.312
       1.989        0.000      539.926     3056.062
       2.046        0.000      548.199     3061.734
       2.105        0.000      558.770     3071.391
       2.162        0.000      560.855     3072.684
       2.222        0.000      573.410     3085.684
       2.275        0.000      576.500     3086.434
       2.316        0.000      587.512     3098.184
       2.355        0.000      591.102     3101.184
       2.392        0.000      212.918     1238.410
       2.434        0.000       96.578      625.742
       2.453        0.000       96.770      625.934
       2.462        0.000       96.770      625.934
       2.471        0.000       96.770      625.934
       2.480        0.000       96.770      625.934
       2.488        0.000       47.484      609.074
       2.497        0.000        1.871        6.688
