# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.625      545.297
       0.012        0.000       35.625      545.297
       0.023        0.000       36.020      545.340
       0.035        0.000       37.680      546.328
       0.045        0.000       38.074      546.328
       0.055        0.000       39.273      547.203
       0.064        0.000       39.484      547.203
       0.073        0.000       40.367      552.453
       0.083        0.000       41.551      552.770
       0.092        0.000       42.020      552.836
       0.101        0.000       42.387      552.902
       0.110        0.000       43.785      553.172
       0.119        0.000       44.852      553.508
       0.129        0.000       45.359      554.508
       0.138        0.000       46.957      555.266
       0.147        0.000       48.047      554.609
       0.156        0.000       50.184      556.926
       0.166        0.000       50.512      556.926
       0.179        0.000       50.512      557.176
       0.189        0.000       50.980      557.176
       0.201        0.000       53.590      853.789
       0.213        0.000       53.836      853.789
       0.225        0.000       57.465      854.090
       0.235        0.000       60.262      854.840
       0.246        0.000       63.871      855.285
       0.257        0.000       64.852      856.426
       0.268        0.000       65.363      856.867
       0.277        0.000       66.430      872.957
       0.287        0.000       66.629      872.957
       0.296        0.000       92.730     1406.113
       0.313        0.000      192.883     3019.320
       0.346        0.000      208.453     3029.785
       0.383        0.000      222.793     3034.535
       0.425        0.000      195.031     2508.215
       0.476        0.000       96.871     1409.090
       0.511        0.000      197.855     3022.637
       0.548        0.000      214.594     3031.883
       0.589        0.000      185.602     2499.078
       0.641        0.000      136.555     1955.195
       0.694        0.000      171.590     2490.215
       0.751        0.000      220.023     3034.484
       0.807        0.000      150.875     1961.738
       0.857        0.000      131.922     1945.602
       0.903        0.000      215.102     3031.078
       0.960        0.000      191.168     2502.820
       1.017        0.000       97.094     1409.043
       1.061        0.000      207.344     3029.477
       1.116        0.000      224.844     3040.949
       1.170        0.000      222.621     3048.438
       1.213        0.000      128.500     1946.520
       1.249        0.000      210.027     3027.270
       1.304        0.000      225.004     3039.355
       1.356        0.000      149.449     1960.379
       1.390        0.000      178.910     2493.168
       1.435        0.000      174.129     2490.469
       1.477        0.000      226.625     3046.238
       1.533        0.000      147.508     1958.984
       1.564        0.000      172.180     2486.176
       1.601        0.000      214.785     3035.148
       1.644        0.000      179.559     2491.223
       1.677        0.000      222.793     3040.281
       1.713        0.000      185.781     2500.871
       1.742        0.000      183.137     2496.879
       1.778        0.000      209.371     3029.324
       1.818        0.000      179.820     2488.297
       1.851        0.000      221.977     3033.688
       1.886        0.000      191.582     2499.801
       1.926        0.000      216.977     3032.723
       1.965        0.000      141.984     1950.996
       2.006        0.000      212.617     3023.848
       2.039        0.000      224.805     3033.953
       2.073        0.000      193.738     2500.758
       2.111        0.000      219.176     3037.750
       2.150        0.000      142.871     1948.492
       2.180        0.000      215.074     3027.297
       2.221        0.000      226.754     3033.641
       2.255        0.000      196.336     2507.500
       2.297        0.000      145.414     1953.594
       2.331        0.000      176.945     2485.500
       2.369        0.000      217.039     3027.984
       2.410        0.000      229.633     3035.828
       2.446        0.000      156.387     1960.133
       2.488        0.000      179.727     2493.250
       2.531        0.000      179.875     2490.996
       2.583        0.000      231.000     3041.707
       2.631        0.000      154.672     1959.785
       2.669        0.000      182.918     2487.816
       2.704        0.000      181.438     2488.008
       2.742        0.000      222.109     3029.504
       2.778        0.000      192.840     2493.789
       2.815        0.000      187.426     2490.816
       2.856        0.000      141.188     1949.219
       2.899        0.000      210.816     3023.656
       2.938        0.000      229.219     3039.551
       2.988        0.000      195.688     2499.000
       3.023        0.000      196.445     2504.297
       3.068        0.000      179.047     2488.473
       3.113        0.000      230.391     3034.012
       3.168        0.000      200.578     2506.836
       3.222        0.000      122.840     1420.594
       3.259        0.000       79.965      873.801
       3.277        0.000        1.875        6.688
