# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.285      542.996
       0.012        0.000       35.586      545.195
       0.023        0.000       35.840      545.195
       0.035        0.000       35.840      545.195
       0.046        0.000       36.355      545.227
       0.057        0.000       37.793      546.211
       0.069        0.000       38.227      546.211
       0.081        0.000       39.168      547.086
       0.092        0.000       39.422      547.086
       0.104        0.000       40.191      552.590
       0.116        0.000       40.449      552.590
       0.127        0.000       41.496      552.680
       0.138        0.000       41.930      552.949
       0.150        0.000       43.250      553.059
       0.163        0.000       44.191      553.348
       0.174        0.000       45.465      554.477
       0.186        0.000       45.973      554.477
       0.202        0.000       47.707      555.102
       0.213        0.000       48.156      554.688
       0.227        0.000       50.488      557.020
       0.243        0.000       50.746      557.020
       0.257        0.000       51.008      557.020
       0.271        0.000       53.289      853.906
       0.285        0.000       53.402      853.906
       0.297        0.000       78.594     1322.812
       0.314        0.000       81.258     1387.473
       0.331        0.000       83.477     1390.070
       0.349        0.000       86.590     1390.352
       0.367        0.000       87.098     1392.602
       0.384        0.000       88.855     1392.957
       0.402        0.000       90.352     1393.461
       0.420        0.000       92.379     1394.410
       0.438        0.000       93.445     1400.043
       0.457        0.000       95.406     1400.336
       0.475        0.000      102.121     1412.418
       0.497        0.000      112.191     1430.082
       0.517        0.000      118.016     1437.531
       0.542        0.000      121.316     1437.375
       0.565        0.000      131.773     1438.211
       0.584        0.000      145.430     1447.711
       0.607        0.000      147.516     1449.715
       0.626        0.000      152.152     1454.734
       0.645        0.000      160.660     1463.234
       0.665        0.000      161.434     1463.234
       0.688        0.000      160.930     1467.027
       0.709        0.000      162.105     1468.176
       0.728        0.000      169.145     1471.586
       0.747        0.000      174.059     1474.512
       0.771        0.000      185.438     1483.020
       0.793        0.000      188.578     1485.484
       0.810        0.000      193.727     1490.980
       0.828        0.000      196.562     1493.691
       0.846        0.000      203.781     1500.617
       0.865        0.000      207.906     1504.117
       0.883        0.000      213.062     1509.797
       0.901        0.000      221.055     1517.496
       0.924        0.000      229.305     1525.840
       0.948        0.000      230.078     1526.359
       0.972        0.000      230.852     1527.137
       0.995        0.000      232.117     1533.051
       1.017        0.000      232.891     1533.836
       1.035        0.000      238.023     1533.676
       1.053        0.000      238.281     1534.090
       1.073        0.000      239.566     1535.203
       1.092        0.000      249.617     1545.855
       1.110        0.000      252.195     1548.047
       1.126        0.000      256.578     1552.223
       1.144        0.000      263.023     1559.031
       1.165        0.000      264.055     1560.602
       1.188        0.000      252.852     1549.023
       1.211        0.000      255.426     1551.473
       1.231        0.000      257.488     1553.277
       1.250        0.000      260.324     1555.984
       1.267        0.000      261.871     1557.531
       1.285        0.000      264.449     1559.980
       1.307        0.000      267.027     1562.688
       1.330        0.000      270.379     1565.781
       1.351        0.000      271.926     1567.328
       1.369        0.000      273.430     1570.379
       1.387        0.000      277.016     1572.379
       1.408        0.000      290.648     1585.379
       1.430        0.000      304.562     1599.629
       1.453        0.000      305.078     1600.395
       1.477        0.000      305.594     1600.395
       1.499        0.000      286.125     1579.895
       1.523        0.000      286.125     1579.895
       1.547        0.000      307.723     1602.895
       1.570        0.000      313.910     1608.645
       1.594        0.000      313.910     1608.645
       1.618        0.000      322.414     1617.645
       1.642        0.000      328.344     1623.551
       1.665        0.000      328.344     1623.551
       1.686        0.000      328.852     1623.551
       1.704        0.000      328.852     1623.551
       1.721        0.000      328.645     1622.441
       1.740        0.000      328.645     1622.441
       1.759        0.000      329.609     1623.098
       1.778        0.000      336.043     1628.535
       1.799        0.000      341.941     1633.449
       1.823        0.000      347.090     1638.266
       1.842        0.000      354.305     1646.016
       1.862        0.000      359.203     1650.645
       1.880        0.000      365.906     1657.645
       1.897        0.000      371.578     1662.895
       1.916        0.000      379.312     1670.898
       1.934        0.000      386.531     1678.398
       1.957        0.000      391.688     1684.145
       1.978        0.000      399.164     1690.648
       1.997        0.000      405.867     1697.898
       2.019        0.000      407.145     1699.004
       2.039        0.000      407.398     1699.254
       2.064        0.000      409.461     1701.504
       2.090        0.000      413.324     1705.254
       2.118        0.000      419.512     1711.254
       2.141        0.000      415.703     1706.492
       2.165        0.000      415.957     1706.492
       2.189        0.000      415.957     1706.492
       2.213        0.000      415.957     1706.492
       2.242        0.000      415.957     1706.492
       2.271        0.000      415.957     1706.492
       2.302        0.000      415.957     1706.492
       2.326        0.000      419.246     1710.242
       2.350        0.000      419.246     1710.375
       2.375        0.000      421.051     1712.047
       2.398        0.000      406.555     1697.188
       2.418        0.000      407.840     1698.605
       2.438        0.000      409.129     1699.766
       2.464        0.000      411.449     1701.832
       2.491        0.000      412.480     1703.121
       2.516        0.000      415.059     1705.445
       2.542        0.000      416.348     1706.477
       2.568        0.000      418.410     1709.512
       2.593        0.000      419.441     1710.543
       2.618        0.000      422.020     1712.871
       2.644        0.000      423.309     1714.031
       2.662        0.000      427.941     1719.598
       2.681        0.000      429.488     1720.758
       2.698        0.000      435.934     1727.941
       2.717        0.000      437.996     1729.621
       2.733        0.000      438.512     1729.750
       2.749        0.000      440.359     1731.461
       2.767        0.000      455.242     1746.355
       2.791        0.000      469.680     1760.605
       2.812        0.000      484.117     1775.105
       2.834        0.000      499.070     1790.324
       2.855        0.000      499.070     1790.324
       2.879        0.000      500.617     1792.324
       2.903        0.000      507.578     1799.820
       2.926        0.000      515.312     1806.574
       2.950        0.000      515.570     1806.824
       2.972        0.000      480.785     1770.574
