# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       35.059      545.316
       0.014        0.000       36.070      545.566
       0.028        0.000       36.750      545.816
       0.040        0.000       37.523      545.816
       0.052        0.000       39.102      546.691
       0.066        0.000       39.938      546.926
       0.081        0.000       41.098      547.957
       0.095        0.000       41.098      547.957
       0.107        0.000       41.914      552.957
       0.122        0.000       44.129      553.965
       0.139        0.000       45.391      553.965
       0.155        0.000       47.191      554.965
       0.170        0.000       47.559      554.965
       0.185        0.000       48.148      554.965
       0.200        0.000       49.469      555.215
       0.215        0.000       51.074      556.715
       0.229        0.000       51.328      556.715
       0.243        0.000       51.500      556.715
       0.258        0.000       52.875      557.965
       0.273        0.000       53.129      558.215
       0.289        0.000       56.797      576.625
       0.316        0.000       56.957      576.641
       0.338        0.000       56.484      599.391
       0.356        0.000      113.844     1669.781
       0.393        0.000      225.270     3537.414
       0.467        0.000       63.812      601.699
       0.540        0.000       97.145     1137.203
       0.618        0.000      307.906     4369.523
       0.710        0.000      337.117     4384.879
       0.823        0.000      355.785     4420.789
       0.928        0.000      399.801     4449.531
       1.027        0.000      432.059     4506.645
       1.186        0.000      456.000     4532.414
       1.299        0.000      510.348     4554.996
       1.480        0.000      546.816     4659.512
       1.665        0.000      574.355     4669.770
       1.809        0.000      606.398     4677.734
       1.914        0.000      658.816     4715.367
       2.138        0.000      711.547     4762.691
       2.267        0.000      729.688     4776.238
       2.392        0.000      757.047     4796.215
       2.516        0.000      772.020     4809.359
       2.635        0.000      772.422     4814.344
       2.728        0.000      781.020     4816.094
       2.837        0.000      791.020     4820.090
       2.924        0.000      803.258     4831.258
       2.999        0.000      805.543     4832.898
       3.064        0.000      812.184     4840.445
       3.126        0.000      489.652     4510.023
       3.194        0.000       66.484      602.008
       3.225        0.000       66.484      602.008
       3.243        0.000       66.484      602.008
       3.255        0.000       66.484      602.008
       3.266        0.000        1.816        6.684
