# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       38.047      545.441
       0.012        0.000       38.727      545.691
       0.023        0.000       39.539      545.703
       0.035        0.000       41.184      546.582
       0.047        0.000       41.895      546.711
       0.059        0.000       42.086      546.793
       0.070        0.000       42.086      546.793
       0.082        0.000       42.980      547.844
       0.094        0.000       42.980      547.844
       0.105        0.000       43.805      552.844
       0.117        0.000       45.168      553.879
       0.129        0.000       45.652      553.473
       0.141        0.000       46.480      553.195
       0.153        0.000       47.250      553.195
       0.164        0.000       48.379      554.418
       0.176        0.000       48.723      554.418
       0.188        0.000       49.137      554.418
       0.200        0.000       50.145      554.668
       0.212        0.000       51.945      555.918
       0.224        0.000       52.348      556.066
       0.236        0.000       52.508      556.066
       0.248        0.000       53.945      556.504
       0.259        0.000       54.625      557.457
       0.274        0.000       54.625      557.457
       0.286        0.000       55.039      557.707
       0.297        0.000       58.676      576.117
       0.318        0.000       59.234      576.555
       0.339        0.000       56.543      599.160
       0.360        0.000      117.770     1669.297
       0.400        0.000       59.703      601.168
       0.470        0.000       68.473      602.559
       0.539        0.000       75.215      605.344
       0.595        0.000       76.352      605.996
       0.648        0.000       80.031      624.918
       0.701        0.000       82.234      625.418
       0.753        0.000       87.094      626.418
       0.805        0.000       92.223      629.645
       0.862        0.000       97.305      630.566
       0.926        0.000      102.383      632.070
       0.979        0.000      108.332      637.648
       1.033        0.000      109.852      637.898
       1.095        0.000      109.707      638.148
       1.150        0.000      114.309      642.648
       1.209        0.000      115.789      643.602
       1.269        0.000      119.242      647.750
       1.349        0.000      119.699      649.590
       1.415        0.000       64.820      623.984
       1.427        0.000        1.809        6.559
