# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.000        0.000       37.637      545.422
       0.010        0.000       37.891      545.422
       0.020        0.000       37.891      545.422
       0.029        0.000       38.453      545.484
       0.038        0.000       39.953      546.457
       0.047        0.000       40.609      546.457
       0.056        0.000       41.289      547.328
       0.065        0.000       41.500      547.328
       0.074        0.000       41.973      552.328
       0.083        0.000       43.250      552.633
       0.092        0.000       43.707      552.719
       0.100        0.000       44.227      552.789
       0.109        0.000       45.113      552.875
       0.118        0.000       46.344      553.332
       0.126        0.000       47.371      554.461
       0.135        0.000       47.938      554.461
       0.144        0.000       50.168      555.168
       0.153        0.000       51.324      555.547
       0.162        0.000       52.469      557.023
       0.172        0.000       52.727      557.023
       0.180        0.000       52.977      557.023
       0.189        0.000       53.246      781.039
       0.198        0.000       53.520      853.660
       0.209        0.000       54.812      853.816
       0.218        0.000       58.387      854.113
       0.228        0.000       61.559      854.410
       0.241        0.000       63.879      854.633
       0.253        0.000       65.406      856.156
       0.263        0.000       65.840      856.156
       0.273        0.000       66.281      856.590
       0.283        0.000       66.598      856.566
       0.293        0.000       95.875     1390.125
       0.314        0.000       98.852     1392.707
       0.336        0.000      102.145     1395.570
       0.351        0.000      102.879     1395.570
       0.364        0.000      104.184     1395.820
       0.377        0.000      106.895     1396.930
       0.391        0.000      108.559     1398.031
       0.404        0.000      110.668     1403.570
       0.418        0.000       55.180      856.566
       0.427        0.000        1.863        6.559
